adminCode,adminCode2,Dong,salary_20,salary_30,salary_40,salary_50,salary_60above,salary_male,salary_female,salary_avg,salary_weight1_under2000,salary_weight2_under3000,salary_weight3_under4000,salary_weight4_under5000,salary_weight5_above5000,business_건설업,"business_공공행정,국방및사회보장행정",business_교육서비스업,business_금융및보험업,business_도매및소매,business_방송통신및정보서비스업,business_보건및사회복지서비스업,business_부동산및임대업,business_사업시설관리및사업지원서비스업,business_숙박및음식점업,"business_예술,스포츠및여가관련서비스업",business_운수업,"business_전문,과학및기술서비스업",business_제조업,"business_하수처리,폐기물재활용및환경복원","business_협회및단체,수리및기타개인서비스업",business_total,sales_음식및음료,sales_소매및판매,sales_문화및여가,sales_서비스,sales_의료,sales_교육,sales_10,sales_20,sales_30,sales_40,sales_50,sales_60above,sales_sum,transport_0006,transport_0612,transport_1218,transport_1824,transport_sum,bus_sum,workers_건설업,"workers_공공 행정, 국방 및 사회보장 행정",workers_광업,workers_교육 서비스업,workers_금융 및 보험업,"workers_농업, 임업 및 어업",workers_도매 및 소매,workers_방송통신 및 정보서비스업,workers_보건 및 사회복지 서비스업,workers_부동산 및 임대업,workers_사업시설 관리 및 사업 지원 서비스업,workers_숙박 및 음식점업,"workers_예술, 스포츠 및 여가관련 서비스업",workers_운수업,"workers_전기, 가스, 증기 및 수도사업","workers_전문, 과학 및 기술 서비스업",workers_제조업,"workers_하수 처리, 폐기물 재활용 및 환경 복원","workers_협회 및 단체, 수리 및 기타 개인 서비스업",workers_total,popLiv_total,popLiv_male0,popLiv_male10,popLiv_male20,popLiv_male30,popLiv_male40,popLiv_male50,popLiv_male60,popLiv_male70above,popLiv_male,popLiv_female0,popLiv_female10,popLiv_female20,popLiv_female30,popLiv_female40,popLiv_female50,popLiv_female60,popLiv_female70above,popLiv_female,popLiv_0006,popLiv_0612,popLiv_1218,popLiv_1824,popReg_total,popReg_0,popReg_10,popReg_20,popReg_30,popReg_40,popReg_50,popReg_60,popReg_70,popReg_80above,popReg_kor,popReg_fori,popReg_male,popReg_female,house_detached,house_apt,house_total,business_total,business_ceo_male,business_ceo_male,business_ceo_20,business_ceo_30,business_ceo_40,business_ceo_50,business_ceo_60,business_ceo_70above,business_개인사업체,business_회사법인,business_회사이외법인,business_비법인단체,business_국가지자체,car_total
11305660,1109075,인수동,2235,3071,3800,3949,3211,3668,3072,3384,13,26,33,17,11,10,0,16,0,265,0,5,0,0,180,6,0,0,84,0,167,733,1143470419,1160557370,81070963,261774736,639922077,283642480,647196575,10440286707,17280202485,23307991674,20888503775,17658308980,90222490196,11256,110300,99314,47839,268709,50,165,102,0,593,53,0,641,53,1152,54,563,534,74,320,0,148,476,0,382,5310,28186,1188,1121,1577,1746,1993,2008,1508,1687,12832,947,1092,1993,1811,2049,2458,2126,2988,15469,32042,28115,24817,27770,29816,1272,1998,3703,3538,4013,5178,5188,3159,1776,29602,214,14327,15423,1817,670,2487,1518,1027,491,18,150,299,566,368,117,1372,55,18,63,10,7567
11320511,1110059,창1동,2329,3327,4415,4625,3621,4314,3415,3901,9,21,28,21,22,11,0,32,0,180,6,28,36,13,123,19,0,0,5,0,110,563,1549365517,1250506477,105223464,355350258,1412232914,280773798,1449568906,19853562264,25159157158,30559584505,26426655643,18505735771,1.22E+11,7368,97953,70730,39444,215495,21,42,46,0,428,64,0,659,53,332,143,173,361,75,32,0,19,122,0,217,2766,20647,717,992,1149,1384,1591,1513,1147,1171,9666,626,892,1553,1507,1642,1770,1488,1747,11228,22106,20390,19200,20892,24417,1246,1970,3056,3272,3702,4254,3674,2032,1217,24277,140,11623,12773,399,7314,7713,1361,964,397,14,129,299,495,341,83,1250,56,9,40,6,8140
11320512,1110060,창2동,2251,3197,4031,4165,3438,3902,3187,3567,12,23,32,19,14,0,0,41,0,243,0,13,27,0,117,14,0,0,141,0,108,704,779625540,1549096852,37182273,321141696,722018045,429125701,870086297,10927982956,19107124069,30063848984,23453243355,17801252547,1.02E+11,3882,66125,52330,26012,148349,24,17,45,0,236,26,0,762,0,609,108,48,334,53,396,0,11,1043,0,257,3945,28651,1246,1278,1902,2032,2185,1899,1582,1494,13621,845,1003,1993,2191,2116,2489,2058,2363,15062,33661,27621,24076,29247,28832,1482,2109,3917,3967,4293,5014,4379,2413,1261,28537,295,13941,14781,665,2942,3607,1368,914,454,20,152,382,500,261,53,1250,59,8,46,5,8170
11320513,1110061,창3동,2315,3136,3777,4015,3295,3724,3119,3450,12,25,32,21,11,0,0,10,0,207,0,19,5,0,153,11,0,0,50,0,82,537,850924916,602025152,59035434,169575779,666604465,125708619,339774335,5954212117,10894879846,17361634519,16409134209,11906773675,62866408701,5553,102773,134772,107940,351038,15,44,23,0,178,10,0,444,0,218,55,0,319,23,0,0,12,287,0,148,1761,10220,396,486,565,549,773,863,611,527,4772,390,378,642,590,813,976,776,961,5531,11752,9841,8818,10470,13528,593,960,1596,1537,2009,2445,2322,1359,710,13438,90,6784,6815,1083,1163,2246,961,620,341,17,98,229,371,207,39,901,24,3,29,4,3649
11320514,1110062,창4동,2391,3476,4669,5135,3904,4743,3594,4232,8,17,25,21,29,10,0,81,25,272,14,27,54,17,188,32,0,60,0,0,95,875,1941639286,1487496212,233653646,508733080,1065098040,584700364,1939817817,22020054779,23619088647,42229486120,32716076506,19387785000,1.42E+11,21395,367631,349091,206165,944282,36,210,473,0,825,330,0,1510,36,292,408,286,664,309,566,0,347,68,9,229,6562,28106,988,1601,1479,1690,2044,2186,1671,1499,13161,940,1362,2224,1932,2273,2618,2011,2160,15522,29242,28540,26671,27972,26038,1434,2433,3290,3220,4046,4712,3985,1788,1130,25933,105,12521,13534,916,10045,10961,1293,860,433,20,125,340,496,261,51,1036,179,23,46,9,8528
11320515,1110063,창5동,2411,3349,4592,4983,4024,4530,3553,4089,8,20,26,21,25,7,0,112,7,255,0,48,40,7,213,44,5,9,33,0,163,943,2141202486,2190994329,450269884,1001968797,2628429625,749279605,2314546938,27053036266,41577847252,59468956169,57304679138,38935909648,2.27E+11,25888,76448,116836,80016,299188,18,215,129,0,803,126,0,918,18,800,256,88,962,140,303,0,72,176,0,584,5590,20053,788,932,1120,1293,1392,1374,1162,953,9019,747,901,1535,1520,1504,1827,1571,1614,11222,19509,19407,19672,21625,24262,1265,1769,3335,3492,3263,4220,3929,1877,1117,24149,113,11629,12650,146,6948,7094,2150,1637,513,22,218,443,800,551,116,1905,149,19,69,8,7801
11320521,1110064,도봉1동,2278,3067,3823,3976,3270,3666,3088,3410,12,25,33,19,11,13,0,11,0,403,0,20,17,0,325,25,0,6,91,0,183,1094,2148846879,1737199187,1906803276,313574950,815899732,72137135,841586953,13745992018,23003120738,35172608179,52273375645,48760869995,1.74E+11,13767,113899,112993,65661,306320,37,196,45,0,414,64,0,986,42,311,76,79,785,94,1069,0,78,441,70,407,5157,18771,627,687,987,1038,1400,1605,1341,1523,9211,453,443,861,1058,1179,1626,1627,2214,9463,19192,18964,18472,18456,20541,672,1058,2300,2174,2630,3585,4019,2693,1417,20388,153,10273,10237,1140,1107,2247,1673,1078,595,26,137,403,648,350,109,1448,117,19,81,8,6697
11320522,1110065,도봉2동,2365,3325,4299,4519,3668,4168,3383,3820,9,22,29,20,20,29,0,42,0,244,0,11,46,12,199,6,0,92,33,0,137,851,1164648461,1178319452,204640649,360520562,506873223,232852106,532643765,7222228584,14715234486,24016665341,20942851589,18603855784,86033479549,19574,314223,235085,105279,674161,45,125,780,0,422,134,0,811,18,349,734,214,499,104,892,0,391,144,6,405,6028,18711,812,749,956,1136,1340,1388,1254,1218,8855,734,666,1124,1212,1396,1558,1478,1820,9991,19858,18934,17040,19014,26212,1411,1473,2831,3359,3489,4227,4902,2938,1588,26081,131,12847,13395,495,8553,9048,1459,962,497,31,147,358,486,357,80,1262,114,21,54,8,8430
11320660,1110051,쌍문1동,2323,3170,3981,4076,3372,3853,3201,3555,11,24,31,18,15,0,0,33,0,145,0,10,0,0,112,10,0,0,24,0,75,409,743034096,1758454380,38005077,185450030,409992932,295883969,1191034840,13341646183,13983689594,23227796504,18109750958,13624643054,83478561133,3451,100965,94111,41169,239696,43,34,21,0,1352,18,0,448,12,507,48,27,362,66,338,0,0,190,0,145,3568,17391,625,847,952,959,1185,1135,957,887,7550,516,1054,2113,1053,1226,1391,1276,1693,10327,19292,17404,15718,17149,21421,949,1558,3120,2474,2897,3708,3488,2022,1207,20951,470,10089,10920,948,1971,2919,910,609,301,26,74,219,327,203,61,800,41,17,44,8,6449
11320670,1110052,쌍문2동,2297,3087,3924,4093,3391,3816,3120,3488,13,24,32,19,13,29,0,58,0,271,0,38,18,6,170,23,0,8,69,0,147,837,1386216208,1564074561,177831961,721352867,1449881022,663191650,2235478967,17641788942,25110458132,41096388094,34546711929,26693656758,1.47E+11,14429,117809,95874,52001,280113,15,216,48,0,410,91,0,776,17,688,103,195,491,81,360,0,46,358,0,438,4318,17333,725,818,942,1174,1210,1151,987,897,7908,551,818,1293,1200,1291,1587,1379,1559,9683,18406,16720,16182,18024,18387,846,1230,2281,2405,2588,3199,3172,1667,1001,18244,143,8781,9645,645,2973,3618,1278,818,460,22,161,347,473,228,47,1101,101,8,62,6,4956
11320680,1110053,쌍문3동,2373,3160,3965,4072,3331,3787,3140,3480,12,25,31,19,13,5,0,11,0,227,0,17,22,0,129,7,0,0,36,0,93,547,1123682511,1430088812,72662818,265339391,1052505931,268982279,722684351,12762135471,20521554789,27927663176,26381753947,22962712214,1.11E+11,12366,81683,81571,57342,232962,16,164,17,0,143,37,0,640,414,879,60,42,419,51,21,0,87,292,20,197,3483,16879,559,682,1009,1191,1231,1124,970,825,7594,667,703,1311,1236,1244,1416,1163,1565,9307,17352,16852,15692,17619,16902,737,983,2545,2422,2359,2834,2597,1594,836,16746,156,8119,8740,814,1930,2744,960,630,330,20,133,259,328,177,43,849,61,11,35,4,3861
11320681,1110054,쌍문4동,2307,3263,4383,4750,3993,4496,3442,4009,9,19,26,22,24,0,0,85,0,67,0,7,5,0,19,6,0,0,0,0,61,250,407173817,1080141923,26592108,257893983,464886538,491779334,1360479734,5302097690,9322723566,22573393588,16719914572,12572444467,67851053617,5233,81796,63097,25145,175271,15,7,15,0,700,23,0,217,0,108,95,0,133,27,0,0,0,0,0,102,1427,12999,583,950,611,672,845,804,758,628,5854,459,811,1118,881,1015,1216,1062,1047,7613,14121,13224,11764,12886,18317,1019,1815,2308,2163,2698,3262,3046,1237,770,18268,49,8644,9691,91,6120,6211,611,381,230,13,47,140,239,145,27,560,10,13,27,1,5448
11320690,1110055,방학1동,2345,3257,4290,4490,3681,4143,3373,3798,11,22,29,19,20,20,0,66,0,514,0,67,37,6,468,61,6,19,78,0,245,1587,2970275041,2954675528,207861269,1007207656,1996983338,661824620,2530404320,31330343272,43378848772,67258004708,64623510483,47570712206,2.57E+11,19434,187288,171665,99139,477526,32,158,1583,0,485,223,0,1890,13,997,241,52,1255,196,1137,0,267,446,0,757,9700,22761,761,991,1299,1501,1724,1855,1432,1254,10819,742,863,1510,1461,1734,2122,1738,1909,12083,21243,21961,23635,24206,28345,1271,2098,3713,3216,3924,5219,4855,2713,1342,28102,243,14033,14259,1070,4495,5565,2346,1433,913,48,270,663,884,396,85,2060,161,19,93,13,10216
11320700,1110056,방학2동,2303,2995,3688,3718,3204,3561,2960,3301,14,27,34,17,9,0,0,21,0,258,0,13,0,0,132,14,0,0,114,0,147,699,658713835,1063082022,66516071,204297052,686624921,153047994,851015192,9006079102,13366487573,21392035424,21573470811,18126814692,84315902794,3935,59629,46760,20846,131170,20,97,22,0,191,24,0,589,0,252,0,5,263,33,6,0,5,429,0,221,2137,11878,421,511,664,652,795,930,779,817,5573,300,439,707,672,885,1025,954,1428,6413,13116,11502,10763,12130,19185,728,1298,2354,2037,2519,3665,3539,1916,1132,18991,194,9699,9518,1072,234,1306,1222,806,416,14,121,301,478,251,57,1135,21,12,51,3,4880
11320710,1110057,방학3동,2303,3321,4341,4774,3910,4445,3460,4009,9,19,25,23,24,0,0,51,0,79,0,22,0,0,71,7,0,0,0,0,46,276,973791506,963539299,167290837,126841487,656025106,189193399,583859610,6206523443,11348287025,20738682431,20037089314,15884739157,74799180980,9358,128360,88699,35129,261546,29,53,45,0,517,40,0,338,0,474,148,7,293,52,373,0,13,26,0,161,2540,21323,881,1164,1066,1092,1445,1436,1371,1265,9723,954,1134,1578,1261,1663,1832,1808,1989,12221,26018,20900,17108,21267,26471,1569,2566,2939,2952,3847,4497,4701,2095,1308,26404,67,12828,13658,65,9237,9302,863,601,262,10,67,206,337,197,46,766,33,7,50,7,8435
11350560,1111051,월계1동,2433,3392,4307,4469,3590,4155,3356,3801,9,22,28,22,19,10,0,32,0,233,0,21,21,0,318,52,0,0,40,0,114,841,3081927511,1678832677,130917460,722638724,1274275824,445214073,5318270849,49187146531,31917988772,42771961750,33683009172,23227226282,1.86E+11,8006,108277,145249,122917,384449,45,58,14,0,1094,40,0,578,32,401,81,245,827,113,539,0,49,344,0,320,4735,22497,874,1369,2825,1435,1651,1360,1107,1065,11690,635,789,2088,1381,1540,1513,1373,1598,10920,23212,22212,21639,22927,21535,971,1597,4106,2503,3009,3347,3081,1962,961,20886,649,10815,10147,638,4503,5141,1421,937,484,18,180,400,469,292,62,1261,76,23,59,2,6905
11350570,1111052,월계2동,2321,3242,4108,4295,3461,3993,3245,3658,10,23,30,21,16,5,0,29,0,111,6,12,0,0,89,13,0,15,25,0,61,366,449051106,894034670,54095868,100545769,426030162,231111634,1376572301,6169458716,8210701114,15821763020,10864675297,9319136889,51762307337,11304,157490,137356,52167,358317,38,34,49,0,1350,11,0,316,16,211,38,60,303,49,240,0,43,203,0,146,3069,19734,726,1078,1131,1040,1359,1398,1110,1098,8944,777,1046,1686,1255,1503,1583,1407,2059,11319,22122,20122,17406,19285,26060,1434,1941,2939,2940,3880,4388,4536,2624,1385,25918,142,12504,13484,131,10866,10997,971,716,255,19,105,200,332,263,52,876,40,14,33,8,7851
11350580,1111053,월계3동,2487,3419,4484,4610,3728,4319,3437,3924,8,20,28,23,21,0,0,28,0,126,0,25,30,0,69,0,11,5,0,0,66,360,697494767,805800029,80703514,152053827,608005776,277841508,585336212,5297650031,13392404784,20746287293,14215670644,11218845181,65456194145,10067,150102,129604,68960,358733,24,18,79,0,458,33,0,737,14,428,154,105,199,25,644,0,67,13,0,181,3155,24294,1143,1040,1209,1682,1857,1489,1300,1330,11053,1206,945,1634,1808,1963,2119,1758,2111,13547,27940,23760,21299,24176,29193,1834,1959,3229,4352,4334,4576,4700,2704,1510,29022,171,13976,15319,45,12617,12662,945,645,300,11,75,238,355,217,49,844,59,4,30,8,8872
11350595,1111079,공릉1동,2395,3265,4264,4316,3526,4013,3272,3669,11,23,30,20,17,65,0,47,7,602,0,78,65,11,403,52,0,61,108,0,269,1768,3682871987,3258252424,369629567,1138193745,1827098169,452972971,2291781480,45157680837,49973732082,64846590255,59032422114,44306032365,2.66E+11,33468,415292,382513,248048,1079321,48,346,102,0,677,148,0,1701,266,1291,236,703,1199,173,853,0,933,732,46,697,10103,42044,1648,1878,3464,2854,3094,2825,2263,1990,20020,1190,1618,3791,3032,3189,3258,2859,3051,21990,44036,41029,39437,43675,37145,1672,2571,7078,5127,5131,5522,5660,2966,1421,36414,731,17742,18798,794,9072,9866,2705,1842,863,47,321,720,969,534,114,2250,307,48,91,9,11093
11350600,1111056,공릉2동,2326,3442,4592,4832,3737,4496,3479,4044,9,19,25,22,25,5,0,89,0,253,23,32,31,7,303,39,0,21,29,0,126,958,3235743700,2505496124,215428855,586835396,1394512695,558064874,4683177197,55355063594,34165484233,55756335078,39975467870,22188394512,2.12E+11,13055,312146,255521,122027,702749,59,291,20,0,4512,65,0,706,129,1609,239,66,1015,403,404,0,333,519,0,364,10675,45782,1842,3337,4809,2766,3100,2692,1870,1681,22101,1643,2835,6270,3046,3509,2966,2334,2505,25110,47060,46964,44794,44310,42672,3063,4402,7467,5679,6768,6376,5184,2485,1252,41817,855,20398,21443,538,10880,11418,1884,1277,607,50,215,499,654,390,76,1596,132,61,74,21,12122
11350611,1111058,하계1동,2366,3263,4746,5121,3881,4781,3584,4233,9,18,24,19,29,12,0,50,0,212,0,14,10,0,148,13,0,7,36,0,86,588,1582275508,1392498173,105799602,354619988,1077725224,482855641,1378039747,13636721720,18542405074,37403817804,28576487665,20540117030,1.20E+11,15429,309687,242592,120814,688522,35,96,672,0,1150,44,0,898,0,1443,146,203,646,127,418,0,158,431,0,290,6722,24596,513,2055,1804,1221,1604,1826,1393,1054,11474,566,1552,2514,1349,2075,2168,1648,2066,13942,26780,25360,22792,23452,27539,959,3416,5068,2735,3549,4845,3846,1899,1225,26958,581,12794,13920,152,9283,9435,985,625,360,14,91,256,423,164,37,774,117,31,54,9,7535
11350612,1111059,하계2동,2315,3405,4718,5048,3873,4811,3555,4257,8,17,23,22,31,0,0,26,0,43,0,8,15,0,27,0,0,0,0,0,34,153,481721547,524036832,35496355,126003825,271221962,291644814,443532729,3714239966,5811420865,15227952047,10475817546,5713483511,41386446664,29806,567717,1149420,1045810,2792753,20,0,15,0,305,17,0,105,0,179,67,0,61,0,5,0,0,0,0,54,808,17968,627,1208,1010,1013,1303,1251,927,690,8033,549,1038,1615,1266,1690,1636,1226,1424,10447,19573,17801,15874,18625,21525,1232,2557,2690,2471,3598,3825,2867,1402,884,21472,53,10274,11386,991,8160,9151,370,254,116,3,20,79,159,100,9,344,5,1,16,4,6245
11350619,1111060,중계본동,2302,3391,4943,5364,3948,5169,3891,4607,7,14,21,21,36,5,0,224,0,159,0,32,30,0,161,27,0,0,14,0,93,745,1399304144,1513808719,95032087,280267507,979637961,3213156248,4202594602,11559959090,15534997193,94269430980,46776184015,12699365701,1.85E+11,8264,46299,43236,33113,130912,19,46,20,0,1682,22,0,528,260,256,228,342,520,156,126,0,24,134,0,260,4604,20216,845,2598,865,671,1506,1503,725,503,9220,778,2396,3010,814,2249,1820,876,1020,12966,21164,18863,19195,21643,23314,1202,4265,2961,1692,4441,4591,2475,1014,674,23257,57,11436,12064,767,6158,6925,1161,731,430,21,133,384,397,186,40,1013,75,14,52,7,7870
11350621,1111061,중계1동,2320,3508,5198,5529,4119,5492,4030,4855,5,12,19,21,43,0,0,186,0,125,0,24,43,0,97,15,0,0,0,0,62,552,1382091509,1713445107,152369248,413048112,964944027,3457233419,3696310061,12067958560,22952839841,1.06E+11,44480740805,14088224421,2.03E+11,17817,302020,238592,129610,688039,18,28,51,0,1679,74,0,600,0,248,292,7,497,178,0,0,16,0,0,192,3862,24872,1013,3283,1021,756,1914,1747,892,696,11325,998,2928,3625,1072,2766,2058,1151,1388,15988,28710,23720,21108,25952,26504,1697,5324,2863,1915,5859,4813,2398,980,658,26405,99,12914,13600,830,8733,9563,940,571,369,20,85,317,346,146,26,809,74,11,41,5,8500
11350624,1111064,중계4동,2301,3222,4481,4821,3594,4460,3478,4018,9,19,27,20,24,0,0,58,0,187,0,37,31,0,220,51,0,0,6,0,94,684,2146569386,1593088136,66646275,461250004,1442175555,544509856,1830769377,15722692954,23887374745,50274067850,39393855782,25920829797,1.57E+11,4930,90432,85176,60853,241391,6,55,16,0,864,61,0,511,0,614,180,17,580,135,8,0,27,30,11,184,3293,16308,618,1332,872,702,1126,1153,902,865,7573,598,928,1356,789,1308,1529,1076,1664,9251,17539,16084,15064,16546,19522,943,2026,2377,1833,3050,3622,2748,1885,1041,19419,103,9383,10167,95,7317,7412,1037,620,417,32,112,303,376,182,32,911,55,17,49,5,5771
11350625,1111078,중계2.3동,2257,3301,4287,4570,3413,4215,3314,3803,10,22,28,20,20,0,0,41,0,444,0,36,36,0,149,15,0,0,14,0,102,837,2058926660,3025052382,151038142,363319639,1322030386,226112891,1613886527,16704579181,32137266129,58684463276,42491927032,23832611292,1.75E+11,3759,48160,69963,79487,201369,32,11,82,0,974,34,0,1298,132,656,244,41,802,174,10,0,21,87,0,245,4811,33154,1515,2176,1662,1729,2348,2214,1518,1584,14749,1242,2151,3103,2048,2992,2935,2216,2982,19674,33947,33109,31888,33670,33274,1618,2821,3792,4011,5082,5595,4997,3306,2062,33143,131,15304,18119,549,14245,14794,1345,744,601,25,181,371,472,265,31,1210,69,20,35,11,8582
11350630,1111065,상계1동,2354,3329,4357,4699,3857,4344,3442,3945,9,20,26,22,23,22,0,80,0,310,5,40,33,0,323,45,0,0,12,0,159,1029,3234752293,2475167075,334013072,931654219,1752663575,506868462,2837125826,26137505492,40091411664,60962014304,56486614125,41355130064,2.28E+11,15868,256011,209441,120404,601724,29,211,81,0,782,59,0,1466,63,788,270,1322,1195,170,681,0,216,227,17,533,8081,36576,1589,1830,1866,2086,2525,2698,2126,2238,16961,1306,1648,2602,2352,2739,3297,2959,3359,20266,40510,35485,32823,37486,37724,1979,3063,4724,4579,5338,6793,6401,3145,1714,37569,155,18263,19502,326,10902,11228,3018,2327,691,36,235,598,1122,872,155,2702,191,24,87,14,13770
11350640,1111066,상계2동,2332,3273,4408,4784,3761,4409,3394,3941,10,20,27,20,23,14,0,79,9,742,12,68,56,10,617,114,0,13,44,0,255,2033,7851025105,5604295755,297183553,2072237532,2166683355,952908411,14956953087,1.44E+11,90807393747,1.03E+11,87259883874,45908603813,4.86E+11,32270,449914,582624,462932,1527740,25,127,56,0,672,175,0,2287,131,1129,166,237,2418,286,243,0,60,236,0,789,9012,29722,857,1571,2313,1731,1983,2078,1583,1296,13415,871,1720,3017,2010,2191,2822,2005,2308,16945,27112,27017,32159,32601,19623,765,1697,3020,2210,2677,3804,3169,1473,814,19462,161,9620,9958,674,3908,4582,2456,1400,1056,74,477,706,788,333,78,2164,196,24,67,5,6154
11350665,1111076,상계3.4동,2191,3112,4017,4145,3288,3875,3144,3547,13,25,28,20,14,10,0,19,0,299,0,20,11,0,217,21,0,0,60,0,203,860,943757787,922161210,53985814,339393222,547722478,166140575,626705657,7794618965,10829521122,18265881120,18331261668,16477493011,72325481543,10506,161927,110834,42873,326140,22,83,60,0,260,16,0,646,13,394,144,87,412,55,835,0,18,282,0,402,3707,20101,503,850,1104,1025,1316,1767,1353,1391,9311,543,770,1313,1105,1495,1861,1768,2222,11080,22774,19736,17325,20567,25187,1162,1839,2856,2633,3482,4525,4490,2663,1543,25074,113,12634,12720,1410,5308,6718,1635,1053,582,26,149,372,587,377,124,1446,58,14,110,7,8076
11350670,1111069,상계5동,2306,3143,3989,4250,3398,3926,3223,3600,12,23,31,20,15,0,0,69,0,267,0,18,27,0,204,41,0,6,45,0,158,835,1061379543,1257730456,108647673,554560980,706352422,374628376,934823358,10134136835,15732598165,30779948955,27918156873,20369519021,1.06E+11,17116,342343,223255,107103,689817,22,50,15,0,246,36,0,669,0,397,76,238,416,98,25,0,57,276,6,315,2920,18038,483,848,1111,998,1225,1351,1099,1057,8176,513,823,1390,1048,1276,1810,1400,1910,10174,19161,17145,16593,19254,23568,897,1803,3121,2625,3180,4454,3903,2260,1332,23430,138,11464,12170,1044,4133,5177,1353,813,540,39,149,373,493,232,67,1217,53,6,75,2,5907
11350695,1111077,상계6.7동,2435,3415,4383,4781,3702,4436,3445,3968,8,20,27,23,22,5,0,151,112,296,5,177,111,8,309,40,5,20,0,0,160,1399,2881305110,2617474392,511256361,1122535382,4932062540,1044200790,4262516600,57518983152,57791757692,85548483453,68328333761,46190472914,3.20E+11,9060,83302,145315,106794,344471,32,52,1125,0,1584,3066,0,1262,144,3557,600,391,1623,241,41,234,154,22,0,443,14539,45576,1681,2494,2732,2866,3157,3133,2063,1943,20074,1839,2355,3943,3381,4018,4161,2972,3547,26219,45041,45771,46027,45466,32036,2032,2790,4167,4710,5086,5567,4263,2125,1300,31901,135,14761,17228,549,13647,14196,1889,1212,677,33,210,570,647,358,71,1511,260,44,58,16,8990
11350700,1111072,상계8동,2398,3325,4379,4710,3750,4269,3301,3849,7,20,29,23,20,5,0,60,0,88,0,33,17,0,55,6,0,0,0,0,48,312,495109613,1206764293,44539598,130500132,1016382940,617369621,749893863,6096890368,16485619215,29063455638,18119758207,13345310953,83860928244,11983,253612,138608,46573,450776,16,11,15,0,578,51,0,224,5,309,152,15,180,51,0,0,9,7,0,98,1705,18486,1254,1028,814,1415,1280,1007,742,762,8305,1198,1021,1473,1745,1591,1407,1145,1175,10758,22074,18018,14726,19124,22225,2053,1846,2429,4726,3785,3055,2377,1234,722,22174,51,10671,11691,926,9090,10016,558,328,230,7,58,144,197,128,24,516,16,2,16,8,6529
11350710,1111073,상계9동,2306,3296,4330,4648,3749,4331,3361,3907,9,20,28,23,21,0,0,78,0,95,0,24,25,0,46,10,0,0,0,0,50,328,611209737,677676167,9732568,98371488,799806328,450415045,720374926,5310954757,11894927634,22598501260,15373600352,10218136761,66116495690,1936,45634,42550,22527,112647,21,12,58,0,876,55,0,282,0,219,167,0,170,19,31,0,7,0,0,79,1975,17777,769,1108,935,1038,1107,1097,842,805,7704,952,1203,1687,1230,1443,1569,1326,1383,10797,19727,17303,15529,18548,19969,1095,1817,2489,2660,3107,3533,2952,1434,883,19879,90,9383,10615,269,8258,8527,696,430,266,14,58,155,264,180,25,647,20,7,16,6,5802
11350720,1111074,상계10동,2351,3311,4330,4752,3916,4382,3412,3924,9,20,28,21,22,0,0,41,5,59,0,7,7,6,25,5,0,5,0,0,46,206,316723803,605505128,27219626,115324051,104520042,186851910,970515003,5938767912,5522440422,9324518348,6441772784,2914560131,31112574600,7112,60054,72579,56189,195934,24,6,73,0,450,28,0,141,6,140,112,53,99,38,537,0,16,0,24,152,1875,13375,424,642,850,932,893,908,657,591,5899,482,721,1203,1108,1101,1270,951,872,7712,12588,13189,14100,13625,18374,1220,1517,2355,2924,2805,3210,2564,1111,672,18315,59,8490,9901,273,6422,6695,458,302,156,4,53,103,163,113,22,404,23,10,14,7,5355
11380510,1112051,녹번동,2424,3231,4078,4232,3333,3933,3249,3608,10,25,31,19,15,43,0,40,0,244,8,23,25,0,226,18,0,37,39,0,171,874,2078982189,1343854976,131777005,1040184507,504775190,348109026,1818752470,20023142779,25970138408,35228049420,28536827602,19847450911,1.31E+11,22021,432770,296766,171052,922609,27,752,1363,0,564,50,0,1135,284,1096,211,263,743,72,27,140,335,417,0,545,7997,33683,975,1166,1937,2509,2575,2379,1707,1499,14751,1171,1171,2244,3063,2795,3090,2384,2893,18815,37186,32791,30293,34461,36747,2241,2130,4707,5908,5463,5894,5434,3204,1769,36375,372,17211,19314,1058,5206,6264,1850,1255,595,28,203,471,693,361,94,1482,187,85,84,12,10504
