"동별","연령별","항목","단위","2023. 1/4",
"면목4동","95~99세","외국인","","0",
"면목4동","100세 이상","계","","4",
"면목4동","100세 이상","한국인","","4",
"면목4동","100세 이상","외국인","","0",
"면목5동","계","계","","14793",
"면목5동","계","한국인","","14670",
"면목5동","계","외국인","","123",
"면목5동","0~4세","계","","641",
"면목5동","0~4세","한국인","","635",
"면목5동","0~4세","외국인","","6",
"면목5동","5~9세","계","","723",
"면목5동","5~9세","한국인","","720",
"면목5동","5~9세","외국인","","3",
"면목5동","10~14세","계","","424",
"면목5동","10~14세","한국인","","420",
"면목5동","10~14세","외국인","","4",
"면목5동","15~19세","계","","434",
"면목5동","15~19세","한국인","","434",
"면목5동","15~19세","외국인","","0",
"면목5동","20~24세","계","","655",
"면목5동","20~24세","한국인","","650",
"면목5동","20~24세","외국인","","5",
"면목5동","25~29세","계","","958",
"면목5동","25~29세","한국인","","947",
"면목5동","25~29세","외국인","","11",
"면목5동","30~34세","계","","1194",
"면목5동","30~34세","한국인","","1172",
"면목5동","30~34세","외국인","","22",
"면목5동","35~39세","계","","1347",
"면목5동","35~39세","한국인","","1327",
"면목5동","35~39세","외국인","","20",
"면목5동","40~44세","계","","1415",
"면목5동","40~44세","한국인","","1406",
"면목5동","40~44세","외국인","","9",
"면목5동","45~49세","계","","1013",
"면목5동","45~49세","한국인","","1006",
"면목5동","45~49세","외국인","","7",
"면목5동","50~54세","계","","1210",
"면목5동","50~54세","한국인","","1197",
"면목5동","50~54세","외국인","","13",
"면목5동","55~59세","계","","1189",
"면목5동","55~59세","한국인","","1176",
"면목5동","55~59세","외국인","","13",
"면목5동","60~64세","계","","1165",
"면목5동","60~64세","한국인","","1160",
"면목5동","60~64세","외국인","","5",
"면목5동","65~69세","계","","927",
"면목5동","65~69세","한국인","","924",
"면목5동","65~69세","외국인","","3",
"면목5동","70~74세","계","","596",
"면목5동","70~74세","한국인","","594",
"면목5동","70~74세","외국인","","2",
"면목5동","75~79세","계","","408",
"면목5동","75~79세","한국인","","408",
"면목5동","75~79세","외국인","","0",
"면목5동","80~84세","계","","315",
"면목5동","80~84세","한국인","","315",
"면목5동","80~84세","외국인","","0",
"면목5동","85~89세","계","","130",
"면목5동","85~89세","한국인","","130",
"면목5동","85~89세","외국인","","0",
"면목5동","90~94세","계","","39",
"면목5동","90~94세","한국인","","39",
"면목5동","90~94세","외국인","","0",
"면목5동","95~99세","계","","9",
"면목5동","95~99세","한국인","","9",
"면목5동","95~99세","외국인","","0",
"면목5동","100세 이상","계","","1",
"면목5동","100세 이상","한국인","","1",
"면목5동","100세 이상","외국인","","0",
"면목7동","계","계","","21774",
"면목7동","계","한국인","","21443",
"면목7동","계","외국인","","331",
"면목7동","0~4세","계","","551",
"면목7동","0~4세","한국인","","546",
"면목7동","0~4세","외국인","","5",
"면목7동","5~9세","계","","538",
"면목7동","5~9세","한국인","","525",
"면목7동","5~9세","외국인","","13",
"면목7동","10~14세","계","","526",
"면목7동","10~14세","한국인","","516",
"면목7동","10~14세","외국인","","10",
"면목7동","15~19세","계","","592",
"면목7동","15~19세","한국인","","584",
"면목7동","15~19세","외국인","","8",
"면목7동","20~24세","계","","1142",
"면목7동","20~24세","한국인","","1101",
"면목7동","20~24세","외국인","","41",
"면목7동","25~29세","계","","1785",
"면목7동","25~29세","한국인","","1746",
"면목7동","25~29세","외국인","","39",
"면목7동","30~34세","계","","1835",
"면목7동","30~34세","한국인","","1789",
"면목7동","30~34세","외국인","","46",
"면목7동","35~39세","계","","1500",
"면목7동","35~39세","한국인","","1459",
"면목7동","35~39세","외국인","","41",
"면목7동","40~44세","계","","1565",
"면목7동","40~44세","한국인","","1535",
"면목7동","40~44세","외국인","","30",
"면목7동","45~49세","계","","1444",
"면목7동","45~49세","한국인","","1422",
"면목7동","45~49세","외국인","","22",
"면목7동","50~54세","계","","1849",
"면목7동","50~54세","한국인","","1824",
"면목7동","50~54세","외국인","","25",
"면목7동","55~59세","계","","1860",
"면목7동","55~59세","한국인","","1837",
"면목7동","55~59세","외국인","","23",
"면목7동","60~64세","계","","2053",
"면목7동","60~64세","한국인","","2036",
"면목7동","60~64세","외국인","","17",
"면목7동","65~69세","계","","1623",
"면목7동","65~69세","한국인","","1618",
"면목7동","65~69세","외국인","","5",
"면목7동","70~74세","계","","1151",
"면목7동","70~74세","한국인","","1147",
"면목7동","70~74세","외국인","","4",
"면목7동","75~79세","계","","859",
"면목7동","75~79세","한국인","","858",
"면목7동","75~79세","외국인","","1",
"면목7동","80~84세","계","","548",
"면목7동","80~84세","한국인","","547",
"면목7동","80~84세","외국인","","1",
"면목7동","85~89세","계","","245",
"면목7동","85~89세","한국인","","245",
"면목7동","85~89세","외국인","","0",
"면목7동","90~94세","계","","89",
"면목7동","90~94세","한국인","","89",
"면목7동","90~94세","외국인","","0",
"면목7동","95~99세","계","","18",
"면목7동","95~99세","한국인","","18",
"면목7동","95~99세","외국인","","0",
"면목7동","100세 이상","계","","1",
"면목7동","100세 이상","한국인","","1",
"면목7동","100세 이상","외국인","","0",
"상봉1동","계","계","","23555",
"상봉1동","계","한국인","","23393",
"상봉1동","계","외국인","","162",
"상봉1동","0~4세","계","","675",
"상봉1동","0~4세","한국인","","668",
"상봉1동","0~4세","외국인","","7",
"상봉1동","5~9세","계","","854",
"상봉1동","5~9세","한국인","","849",
"상봉1동","5~9세","외국인","","5",
"상봉1동","10~14세","계","","904",
"상봉1동","10~14세","한국인","","900",
"상봉1동","10~14세","외국인","","4",
"상봉1동","15~19세","계","","892",
"상봉1동","15~19세","한국인","","890",
"상봉1동","15~19세","외국인","","2",
"상봉1동","20~24세","계","","1283",
"상봉1동","20~24세","한국인","","1270",
"상봉1동","20~24세","외국인","","13",
"상봉1동","25~29세","계","","1826",
"상봉1동","25~29세","한국인","","1801",
"상봉1동","25~29세","외국인","","25",
"상봉1동","30~34세","계","","1816",
"상봉1동","30~34세","한국인","","1785",
"상봉1동","30~34세","외국인","","31",
"상봉1동","35~39세","계","","1700",
"상봉1동","35~39세","한국인","","1679",
"상봉1동","35~39세","외국인","","21",
"상봉1동","40~44세","계","","1731",
"상봉1동","40~44세","한국인","","1716",
"상봉1동","40~44세","외국인","","15",
"상봉1동","45~49세","계","","1612",
"상봉1동","45~49세","한국인","","1601",
"상봉1동","45~49세","외국인","","11",
"상봉1동","50~54세","계","","1966",
"상봉1동","50~54세","한국인","","1957",
"상봉1동","50~54세","외국인","","9",
"상봉1동","55~59세","계","","2048",
"상봉1동","55~59세","한국인","","2039",
"상봉1동","55~59세","외국인","","9",
"상봉1동","60~64세","계","","2187",
"상봉1동","60~64세","한국인","","2181",
"상봉1동","60~64세","외국인","","6",
"상봉1동","65~69세","계","","1551",
"상봉1동","65~69세","한국인","","1551",
"상봉1동","65~69세","외국인","","0",
"상봉1동","70~74세","계","","940",
"상봉1동","70~74세","한국인","","938",
"상봉1동","70~74세","외국인","","2",
"상봉1동","75~79세","계","","693",
"상봉1동","75~79세","한국인","","691",
"상봉1동","75~79세","외국인","","2",
"상봉1동","80~84세","계","","562",
"상봉1동","80~84세","한국인","","562",
"상봉1동","80~84세","외국인","","0",
"상봉1동","85~89세","계","","229",
"상봉1동","85~89세","한국인","","229",
"상봉1동","85~89세","외국인","","0",
"상봉1동","90~94세","계","","67",
"상봉1동","90~94세","한국인","","67",
"상봉1동","90~94세","외국인","","0",
"상봉1동","95~99세","계","","18",
"상봉1동","95~99세","한국인","","18",
"상봉1동","95~99세","외국인","","0",
"상봉1동","100세 이상","계","","1",
"상봉1동","100세 이상","한국인","","1",
"상봉1동","100세 이상","외국인","","0",
"상봉2동","계","계","","20615",
"상봉2동","계","한국인","","20238",
"상봉2동","계","외국인","","377",
"상봉2동","0~4세","계","","455",
"상봉2동","0~4세","한국인","","443",
"상봉2동","0~4세","외국인","","12",
"상봉2동","5~9세","계","","328",
"상봉2동","5~9세","한국인","","315",
"상봉2동","5~9세","외국인","","13",
"상봉2동","10~14세","계","","288",
"상봉2동","10~14세","한국인","","280",
"상봉2동","10~14세","외국인","","8",
"상봉2동","15~19세","계","","405",
"상봉2동","15~19세","한국인","","400",
"상봉2동","15~19세","외국인","","5",
"상봉2동","20~24세","계","","1255",
"상봉2동","20~24세","한국인","","1215",
"상봉2동","20~24세","외국인","","40",
"상봉2동","25~29세","계","","2912",
"상봉2동","25~29세","한국인","","2846",
"상봉2동","25~29세","외국인","","66",
"상봉2동","30~34세","계","","2931",
"상봉2동","30~34세","한국인","","2875",
"상봉2동","30~34세","외국인","","56",
"상봉2동","35~39세","계","","1880",
"상봉2동","35~39세","한국인","","1833",
"상봉2동","35~39세","외국인","","47",
"상봉2동","40~44세","계","","1334",
"상봉2동","40~44세","한국인","","1313",
"상봉2동","40~44세","외국인","","21",
"상봉2동","45~49세","계","","1199",
"상봉2동","45~49세","한국인","","1177",
"상봉2동","45~49세","외국인","","22",
"상봉2동","50~54세","계","","1476",
"상봉2동","50~54세","한국인","","1450",
"상봉2동","50~54세","외국인","","26",
"상봉2동","55~59세","계","","1506",
"상봉2동","55~59세","한국인","","1467",
"상봉2동","55~59세","외국인","","39",
"상봉2동","60~64세","계","","1522",
"상봉2동","60~64세","한국인","","1506",
"상봉2동","60~64세","외국인","","16",
"상봉2동","65~69세","계","","1132",
"상봉2동","65~69세","한국인","","1129",
"상봉2동","65~69세","외국인","","3",
"상봉2동","70~74세","계","","777",
"상봉2동","70~74세","한국인","","776",
"상봉2동","70~74세","외국인","","1",
"상봉2동","75~79세","계","","549",
"상봉2동","75~79세","한국인","","547",
"상봉2동","75~79세","외국인","","2",
"상봉2동","80~84세","계","","408",
"상봉2동","80~84세","한국인","","408",
"상봉2동","80~84세","외국인","","0",
"상봉2동","85~89세","계","","168",
"상봉2동","85~89세","한국인","","168",
"상봉2동","85~89세","외국인","","0",
"상봉2동","90~94세","계","","65",
"상봉2동","90~94세","한국인","","65",
"상봉2동","90~94세","외국인","","0",
"상봉2동","95~99세","계","","19",
"상봉2동","95~99세","한국인","","19",
"상봉2동","95~99세","외국인","","0",
"상봉2동","100세 이상","계","","6",
"상봉2동","100세 이상","한국인","","6",
"상봉2동","100세 이상","외국인","","0",
"중화1동","계","계","","19232",
"중화1동","계","한국인","","19045",
"중화1동","계","외국인","","187",
"중화1동","0~4세","계","","459",
"중화1동","0~4세","한국인","","452",
"중화1동","0~4세","외국인","","7",
"중화1동","5~9세","계","","539",
"중화1동","5~9세","한국인","","534",
"중화1동","5~9세","외국인","","5",
"중화1동","10~14세","계","","577",
