"OBJECTID","SIGNGU_CD","SIGNGU_NM","ADSTRD_CD","ADSTRD_NM","TOT_OA_CD"
28206,"11080","성북구","1108082","삼선동","1108082030020"
28177,"11080","성북구","1108082","삼선동","1108082030010"
28235,"11080","성북구","1108082","삼선동","1108082030015"
28162,"11080","성북구","1108082","삼선동","1108082010010"
28209,"11080","성북구","1108082","삼선동","1108082030601"
28179,"11080","성북구","1108082","삼선동","1108082030012"
28233,"11080","성북구","1108082","삼선동","1108082030013"
28167,"11080","성북구","1108082","삼선동","1108082020001"
28163,"11080","성북구","1108082","삼선동","1108082010011"
28210,"11080","성북구","1108082","삼선동","1108082040001"
28211,"11080","성북구","1108082","삼선동","1108082040201"
28265,"11080","성북구","1108082","삼선동","1108082010004"
28168,"11080","성북구","1108082","삼선동","1108082030001"
28165,"11080","성북구","1108082","삼선동","1108082010013"
28166,"11080","성북구","1108082","삼선동","1108082010014"
28203,"11080","성북구","1108082","삼선동","1108082030017"
28504,"11080","성북구","1108082","삼선동","1108082010005"
28208,"11080","성북구","1108082","삼선동","1108082030101"
28264,"11080","성북구","1108082","삼선동","1108082010003"
28262,"11080","성북구","1108082","삼선동","1108082010001"
28202,"11080","성북구","1108082","삼선동","1108082030016"
28204,"11080","성북구","1108082","삼선동","1108082030018"
28207,"11080","성북구","1108082","삼선동","1108082030021"
28505,"11080","성북구","1108082","삼선동","1108082010006"
28263,"11080","성북구","1108082","삼선동","1108082010002"
28212,"11080","성북구","1108083","동선동","1108083010001"
28219,"11080","성북구","1108083","동선동","1108083050002"
28059,"11080","성북구","1108083","동선동","1108083040003"
28055,"11080","성북구","1108083","동선동","1108083030004"
28054,"11080","성북구","1108083","동선동","1108083030003"
28225,"11080","성북구","1108083","동선동","1108083030001"
28063,"11080","성북구","1108083","동선동","1108083040007"
28060,"11080","성북구","1108083","동선동","1108083040004"
28304,"11080","성북구","1108083","동선동","1108083030002"
28057,"11080","성북구","1108083","동선동","1108083040001"
28223,"11080","성북구","1108083","동선동","1108083050006"
28224,"11080","성북구","1108083","동선동","1108083050007"
28056,"11080","성북구","1108083","동선동","1108083030005"
28058,"11080","성북구","1108083","동선동","1108083040002"
28217,"11080","성북구","1108083","동선동","1108083010101"
28218,"11080","성북구","1108083","동선동","1108083050001"
28062,"11080","성북구","1108083","동선동","1108083040006"
28216,"11080","성북구","1108083","동선동","1108083010005"
28222,"11080","성북구","1108083","동선동","1108083050005"
28214,"11080","성북구","1108083","동선동","1108083010003"
28220,"11080","성북구","1108083","동선동","1108083050003"
28061,"11080","성북구","1108083","동선동","1108083040005"
28213,"11080","성북구","1108083","동선동","1108083010002"
28215,"11080","성북구","1108083","동선동","1108083010004"
28221,"11080","성북구","1108083","동선동","1108083050004"
28086,"11080","성북구","1108084","종암동","1108084020008"
28072,"11080","성북구","1108084","종암동","1108084010010"
28071,"11080","성북구","1108084","종암동","1108084010009"
28138,"11080","성북구","1108084","종암동","1108084030705"
28070,"11080","성북구","1108084","종암동","1108084010008"
28099,"11080","성북구","1108084","종암동","1108084030001"
28126,"11080","성북구","1108084","종암동","1108084030010"
28137,"11080","성북구","1108084","종암동","1108084030704"
28133,"11080","성북구","1108084","종암동","1108084030017"
28089,"11080","성북구","1108084","종암동","1108084020011"
28132,"11080","성북구","1108084","종암동","1108084030016"
28065,"11080","성북구","1108084","종암동","1108084010003"
28069,"11080","성북구","1108084","종암동","1108084010007"
28085,"11080","성북구","1108084","종암동","1108084020007"
28098,"11080","성북구","1108084","종암동","1108084020501"
28125,"11080","성북구","1108084","종암동","1108084030009"
28087,"11080","성북구","1108084","종암동","1108084020009"
28123,"11080","성북구","1108084","종암동","1108084030007"
28090,"11080","성북구","1108084","종암동","1108084020012"
28091,"11080","성북구","1108084","종암동","1108084020013"
28064,"11080","성북구","1108084","종암동","1108084010002"
28131,"11080","성북구","1108084","종암동","1108084030015"
28079,"11080","성북구","1108084","종암동","1108084020001"
28134,"11080","성북구","1108084","종암동","1108084030701"
28140,"11080","성북구","1108084","종암동","1108084030707"
28084,"11080","성북구","1108084","종암동","1108084020006"
28097,"11080","성북구","1108084","종암동","1108084020402"
28068,"11080","성북구","1108084","종암동","1108084010006"
28139,"11080","성북구","1108084","종암동","1108084030706"
28073,"11080","성북구","1108084","종암동","1108084010011"
28088,"11080","성북구","1108084","종암동","1108084020010"
28076,"11080","성북구","1108084","종암동","1108084010019"
28077,"11080","성북구","1108084","종암동","1108084010021"
28092,"11080","성북구","1108084","종암동","1108084020014"
28344,"11080","성북구","1108084","종암동","1108084010018"
28343,"11080","성북구","1108084","종암동","1108084010017"
28080,"11080","성북구","1108084","종암동","1108084020002"
28135,"11080","성북구","1108084","종암동","1108084030702"
28136,"11080","성북구","1108084","종암동","1108084030703"
28067,"11080","성북구","1108084","종암동","1108084010005"
28122,"11080","성북구","1108084","종암동","1108084030006"
28124,"11080","성북구","1108084","종암동","1108084030008"
83281,"11080","성북구","1108084","종암동","1108084010022"
28127,"11080","성북구","1108084","종암동","1108084030011"
28128,"11080","성북구","1108084","종암동","1108084030012"
28129,"11080","성북구","1108084","종암동","1108084030013"
28130,"11080","성북구","1108084","종암동","1108084030014"
28078,"11080","성북구","1108084","종암동","1108084010201"
28083,"11080","성북구","1108084","종암동","1108084020005"
28121,"11080","성북구","1108084","종암동","1108084030005"
28081,"11080","성북구","1108084","종암동","1108084020003"
28066,"11080","성북구","1108084","종암동","1108084010004"
83280,"11080","성북구","1108084","종암동","1108084010020"
28074,"11080","성북구","1108084","종암동","1108084010012"
28075,"11080","성북구","1108084","종암동","1108084010013"
28245,"11080","성북구","1108084","종암동","1108084020401"
28082,"11080","성북구","1108084","종암동","1108084020004"
28120,"11080","성북구","1108084","종암동","1108084030004"
28142,"11080","성북구","1108084","종암동","1108084040002"
28342,"11080","성북구","1108084","종암동","1108084010016"
28340,"11080","성북구","1108084","종암동","1108084010014"
28141,"11080","성북구","1108084","종암동","1108084040001"
28739,"11080","성북구","1108084","종암동","1108084010001"
28341,"11080","성북구","1108084","종암동","1108084010015"
28119,"11080","성북구","1108084","종암동","1108084030003"
28143,"11080","성북구","1108084","종암동","1108084040003"
28118,"11080","성북구","1108084","종암동","1108084030002"
28244,"11080","성북구","1108084","종암동","1108084020015"
28292,"11080","성북구","1108085","석관동","1108085050007"
28150,"11080","성북구","1108085","석관동","1108085010007"
28291,"11080","성북구","1108085","석관동","1108085050006"
28151,"11080","성북구","1108085","석관동","1108085010008"
28248,"11080","성북구","1108085","석관동","1108085040011"
28148,"11080","성북구","1108085","석관동","1108085010005"
28149,"11080","성북구","1108085","석관동","1108085010006"
28247,"11080","성북구","1108085","석관동","1108085040010"
28295,"11080","성북구","1108085","석관동","1108085050303"
28287,"11080","성북구","1108085","석관동","1108085050002"
28290,"11080","성북구","1108085","석관동","1108085050005"
28294,"11080","성북구","1108085","석관동","1108085050302"
28284,"11080","성북구","1108085","석관동","1108085040008"
28249,"11080","성북구","1108085","석관동","1108085040101"
28293,"11080","성북구","1108085","석관동","1108085050301"
28289,"11080","성북구","1108085","석관동","1108085050004"
28288,"11080","성북구","1108085","석관동","1108085050003"
28156,"11080","성북구","1108085","석관동","1108085020004"
28286,"11080","성북구","1108085","석관동","1108085050001"
83283,"11080","성북구","1108085","석관동","1108085040006"
28147,"11080","성북구","1108085","석관동","1108085010004"
28268,"11080","성북구","1108085","석관동","1108085030005"
28157,"11080","성북구","1108085","석관동","1108085020005"
28270,"11080","성북구","1108085","석관동","1108085030007"
28271,"11080","성북구","1108085","석관동","1108085030008"
28296,"11080","성북구","1108085","석관동","1108085050304"
28297,"11080","성북구","1108085","석관동","1108085050305"
28152,"11080","성북구","1108085","석관동","1108085010009"
28243,"11080","성북구","1108085","석관동","1108085030002"
28299,"11080","성북구","1108085","석관동","1108085060002"
28246,"11080","성북구","1108085","석관동","1108085040009"
83282,"11080","성북구","1108085","석관동","1108085040012"
28144,"11080","성북구","1108085","석관동","1108085010001"
28145,"11080","성북구","1108085","석관동","1108085010002"
28146,"11080","성북구","1108085","석관동","1108085010003"
28269,"11080","성북구","1108085","석관동","1108085030006"
28281,"11080","성북구","1108085","석관동","1108085040004"
28282,"11080","성북구","1108085","석관동","1108085040005"
28283,"11080","성북구","1108085","석관동","1108085040007"
28240,"11080","성북구","1108085","석관동","1108085020007"
28285,"11080","성북구","1108085","석관동","1108085040201"
28298,"11080","성북구","1108085","석관동","1108085060001"
28154,"11080","성북구","1108085","석관동","1108085020002"
28155,"11080","성북구","1108085","석관동","1108085020003"
28276,"11080","성북구","1108085","석관동","1108085030013"
28277,"11080","성북구","1108085","석관동","1108085030014"
28301,"11080","성북구","1108085","석관동","1108085060004"
28302,"11080","성북구","1108085","석관동","1108085060005"
28267,"11080","성북구","1108085","석관동","1108085030004"
28266,"11080","성북구","1108085","석관동","1108085030003"
28242,"11080","성북구","1108085","석관동","1108085030001"
28153,"11080","성북구","1108085","석관동","1108085020001"
28274,"11080","성북구","1108085","석관동","1108085030011"
28239,"11080","성북구","1108085","석관동","1108085020006"
28300,"11080","성북구","1108085","석관동","1108085060003"
28272,"11080","성북구","1108085","석관동","1108085030009"
28278,"11080","성북구","1108085","석관동","1108085040001"
28275,"11080","성북구","1108085","석관동","1108085030012"
28280,"11080","성북구","1108085","석관동","1108085040003"
28279,"11080","성북구","1108085","석관동","1108085040002"
28241,"11080","성북구","1108085","석관동","1108085020008"
28303,"11080","성북구","1108085","석관동","1108085060006"
28273,"11080","성북구","1108085","석관동","1108085030010"
29245,"11090","강북구","1109060","번1동","1109060020003"
28914,"11090","강북구","1109060","번1동","1109060020013"
28913,"11090","강북구","1109060","번1동","1109060020012"
28912,"11090","강북구","1109060","번1동","1109060020011"
28909,"11090","강북구","1109060","번1동","1109060020008"
28920,"11090","강북구","1109060","번1동","1109060030002"
29246,"11090","강북구","1109060","번1동","1109060020004"
28922,"11090","강북구","1109060","번1동","1109060030004"
29239,"11090","강북구","1109060","번1동","1109060010010"
28910,"11090","강북구","1109060","번1동","1109060020009"
28915,"11090","강북구","1109060","번1동","1109060020014"
29242,"11090","강북구","1109060","번1동","1109060010302"
29243,"11090","강북구","1109060","번1동","1109060020001"
29240,"11090","강북구","1109060","번1동","1109060010011"
28906,"11090","강북구","1109060","번1동","1109060020005"
28921,"11090","강북구","1109060","번1동","1109060030003"
28908,"11090","강북구","1109060","번1동","1109060020007"
29190,"11090","강북구","1109060","번1동","1109060010004"
29191,"11090","강북구","1109060","번1동","1109060010005"
28911,"11090","강북구","1109060","번1동","1109060020010"
28917,"11090","강북구","1109060","번1동","1109060020101"
28918,"11090","강북구","1109060","번1동","1109060020201"
29238,"11090","강북구","1109060","번1동","1109060010009"
29241,"11090","강북구","1109060","번1동","1109060010301"
28907,"11090","강북구","1109060","번1동","1109060020006"
29189,"11090","강북구","1109060","번1동","1109060010003"
29244,"11090","강북구","1109060","번1동","1109060020002"
29187,"11090","강북구","1109060","번1동","1109060010001"
29192,"11090","강북구","1109060","번1동","1109060010006"
29101,"11090","강북구","1109060","번1동","1109060010007"
29102,"11090","강북구","1109060","번1동","1109060010008"
28919,"11090","강북구","1109060","번1동","1109060030001"
28916,"11090","강북구","1109060","번1동","1109060020015"
29188,"11090","강북구","1109060","번1동","1109060010002"
28885,"11090","강북구","1109061","번2동","1109061010201"
28888,"11090","강북구","1109061","번2동","1109061020001"
28871,"11090","강북구","1109061","번2동","1109061010006"
28887,"11090","강북구","1109061","번2동","1109061010302"
28870,"11090","강북구","1109061","번2동","1109061010005"
28923,"11090","강북구","1109061","번2동","1109061010001"
29067,"11090","강북구","1109061","번2동","1109061020104"
28886,"11090","강북구","1109061","번2동","1109061010301"
28877,"11090","강북구","1109061","번2동","1109061010012"
28875,"11090","강북구","1109061","번2동","1109061010010"
28924,"11090","강북구","1109061","번2동","1109061010002"
28889,"11090","강북구","1109061","번2동","1109061020002"
29070,"11090","강북구","1109061","번2동","1109061020503"
28883,"11090","강북구","1109061","번2동","1109061010018"
28884,"11090","강북구","1109061","번2동","1109061010019"
28878,"11090","강북구","1109061","번2동","1109061010013"
29068,"11090","강북구","1109061","번2동","1109061020501"
29069,"11090","강북구","1109061","번2동","1109061020502"
29020,"11090","강북구","1109061","번2동","1109061020101"
29066,"11090","강북구","1109061","번2동","1109061020103"
29071,"11090","강북구","1109061","번2동","1109061020504"
28872,"11090","강북구","1109061","번2동","1109061010007"
29065,"11090","강북구","1109061","번2동","1109061010004"
29021,"11090","강북구","1109061","번2동","1109061020102"
28881,"11090","강북구","1109061","번2동","1109061010016"
28882,"11090","강북구","1109061","번2동","1109061010017"
28880,"11090","강북구","1109061","번2동","1109061010015"
28876,"11090","강북구","1109061","번2동","1109061010011"
28879,"11090","강북구","1109061","번2동","1109061010014"
28874,"11090","강북구","1109061","번2동","1109061010009"
29064,"11090","강북구","1109061","번2동","1109061010003"
28873,"11090","강북구","1109061","번2동","1109061010008"
29124,"11090","강북구","1109062","번3동","1109062010301"
29127,"11090","강북구","1109062","번3동","1109062010304"
29031,"11090","강북구","1109062","번3동","1109062011501"
29029,"11090","강북구","1109062","번3동","1109062010701"
29026,"11090","강북구","1109062","번3동","1109062010404"
29125,"11090","강북구","1109062","번3동","1109062010302"
29126,"11090","강북구","1109062","번3동","1109062010303"
29130,"11090","강북구","1109062","번3동","1109062010307"
29030,"11090","강북구","1109062","번3동","1109062010801"
29128,"11090","강북구","1109062","번3동","1109062010305"
29129,"11090","강북구","1109062","번3동","1109062010306"
29122,"11090","강북구","1109062","번3동","1109062010104"
28896,"11090","강북구","1109062","번3동","1109062010003"
28894,"11090","강북구","1109062","번3동","1109062010001"
29027,"11090","강북구","1109062","번3동","1109062010501"
29028,"11090","강북구","1109062","번3동","1109062010601"
28898,"11090","강북구","1109062","번3동","1109062010005"
29095,"11090","강북구","1109062","번3동","1109062010013"
29096,"11090","강북구","1109062","번3동","1109062010014"
28897,"11090","강북구","1109062","번3동","1109062010004"
28903,"11090","강북구","1109062","번3동","1109062010010"
29123,"11090","강북구","1109062","번3동","1109062010201"
28905,"11090","강북구","1109062","번3동","1109062010012"
29025,"11090","강북구","1109062","번3동","1109062010403"
29048,"11090","강북구","1109062","번3동","1109062010103"
28895,"11090","강북구","1109062","번3동","1109062010002"
28899,"11090","강북구","1109062","번3동","1109062010006"
29099,"11090","강북구","1109062","번3동","1109062010102"
29024,"11090","강북구","1109062","번3동","1109062010402"
29097,"11090","강북구","1109062","번3동","1109062010015"
28902,"11090","강북구","1109062","번3동","1109062010009"
28904,"11090","강북구","1109062","번3동","1109062010011"
28901,"11090","강북구","1109062","번3동","1109062010008"
28900,"11090","강북구","1109062","번3동","1109062010007"
29098,"11090","강북구","1109062","번3동","1109062010101"
29023,"11090","강북구","1109062","번3동","1109062010401"
29247,"11090","강북구","1109063","수유1동","1109063030011"
29248,"11090","강북구","1109063","수유1동","1109063030012"
29250,"11090","강북구","1109063","수유1동","1109063030014"
29251,"11090","강북구","1109063","수유1동","1109063030015"
29034,"11090","강북구","1109063","수유1동","1109063010003"
29035,"11090","강북구","1109063","수유1동","1109063010004"
29039,"11090","강북구","1109063","수유1동","1109063010008"
29033,"11090","강북구","1109063","수유1동","1109063010002"
29041,"11090","강북구","1109063","수유1동","1109063010010"
29042,"11090","강북구","1109063","수유1동","1109063010011"
29043,"11090","강북구","1109063","수유1동","1109063020001"
29249,"11090","강북구","1109063","수유1동","1109063030013"
29045,"11090","강북구","1109063","수유1동","1109063030002"
29046,"11090","강북구","1109063","수유1동","1109063030003"
29047,"11090","강북구","1109063","수유1동","1109063030004"
29036,"11090","강북구","1109063","수유1동","1109063010005"
29253,"11090","강북구","1109063","수유1동","1109063030017"
29037,"11090","강북구","1109063","수유1동","1109063010006"
29038,"11090","강북구","1109063","수유1동","1109063010007"
29256,"11090","강북구","1109063","수유1동","1109063040003"
29040,"11090","강북구","1109063","수유1동","1109063010009"
29257,"11090","강북구","1109063","수유1동","1109063040004"
29258,"11090","강북구","1109063","수유1동","1109063040005"
29259,"11090","강북구","1109063","수유1동","1109063040006"
29044,"11090","강북구","1109063","수유1동","1109063030001"
29032,"11090","강북구","1109063","수유1동","1109063010001"
29180,"11090","강북구","1109063","수유1동","1109063030009"
29181,"11090","강북구","1109063","수유1동","1109063030010"
29252,"11090","강북구","1109063","수유1동","1109063030016"
29178,"11090","강북구","1109063","수유1동","1109063030007"
29254,"11090","강북구","1109063","수유1동","1109063040001"
29255,"11090","강북구","1109063","수유1동","1109063040002"
29177,"11090","강북구","1109063","수유1동","1109063030006"
29179,"11090","강북구","1109063","수유1동","1109063030008"
29176,"11090","강북구","1109063","수유1동","1109063030005"
28808,"11090","강북구","1109064","수유2동","1109064020008"
28800,"11090","강북구","1109064","수유2동","1109064010306"
28798,"11090","강북구","1109064","수유2동","1109064010304"
28802,"11090","강북구","1109064","수유2동","1109064020002"
28803,"11090","강북구","1109064","수유2동","1109064020003"
28804,"11090","강북구","1109064","수유2동","1109064020004"
29261,"11090","강북구","1109064","수유2동","1109064010002"
28805,"11090","강북구","1109064","수유2동","1109064020005"
28794,"11090","강북구","1109064","수유2동","1109064010202"
28809,"11090","강북구","1109064","수유2동","1109064020009"
28796,"11090","강북구","1109064","수유2동","1109064010302"
28797,"11090","강북구","1109064","수유2동","1109064010303"
28799,"11090","강북구","1109064","수유2동","1109064010305"
29051,"11090","강북구","1109064","수유2동","1109064010005"
29260,"11090","강북구","1109064","수유2동","1109064010001"
28801,"11090","강북구","1109064","수유2동","1109064020001"
29217,"11090","강북구","1109064","수유2동","1109064020016"
28790,"11090","강북구","1109064","수유2동","1109064010009"
28791,"11090","강북구","1109064","수유2동","1109064010010"
29049,"11090","강북구","1109064","수유2동","1109064010003"
28792,"11090","강북구","1109064","수유2동","1109064010101"
28807,"11090","강북구","1109064","수유2동","1109064020007"
28795,"11090","강북구","1109064","수유2동","1109064010301"
29152,"11090","강북구","1109064","수유2동","1109064010008"
28810,"11090","강북구","1109064","수유2동","1109064020010"
29050,"11090","강북구","1109064","수유2동","1109064010004"
28793,"11090","강북구","1109064","수유2동","1109064010201"
29195,"11090","강북구","1109064","수유2동","1109064020013"
29196,"11090","강북구","1109064","수유2동","1109064020014"
29273,"11090","강북구","1109064","수유2동","1109064010307"
29150,"11090","강북구","1109064","수유2동","1109064010006"
29151,"11090","강북구","1109064","수유2동","1109064010007"
29197,"11090","강북구","1109064","수유2동","1109064020015"
29194,"11090","강북구","1109064","수유2동","1109064020012"
28806,"11090","강북구","1109064","수유2동","1109064020006"
29100,"11090","강북구","1109064","수유2동","1109064020011"
28818,"11090","강북구","1109065","수유3동","1109065010005"
28822,"11090","강북구","1109065","수유3동","1109065010009"
28819,"11090","강북구","1109065","수유3동","1109065010006"
28817,"11090","강북구","1109065","수유3동","1109065010004"
28743,"11090","강북구","1109065","수유3동","1109065030001"
28744,"11090","강북구","1109065","수유3동","1109065030002"
28745,"11090","강북구","1109065","수유3동","1109065030003"
28821,"11090","강북구","1109065","수유3동","1109065010008"
29206,"11090","강북구","1109065","수유3동","1109065040002"
28747,"11090","강북구","1109065","수유3동","1109065030005"
28748,"11090","강북구","1109065","수유3동","1109065030006"
28926,"11090","강북구","1109065","수유3동","1109065020005"
28832,"11090","강북구","1109065","수유3동","1109065010019"
28833,"11090","강북구","1109065","수유3동","1109065020001"
28835,"11090","강북구","1109065","수유3동","1109065020003"
29200,"11090","강북구","1109065","수유3동","1109065030007"
29201,"11090","강북구","1109065","수유3동","1109065030008"
29202,"11090","강북구","1109065","수유3동","1109065030009"
29203,"11090","강북구","1109065","수유3동","1109065030010"
29204,"11090","강북구","1109065","수유3동","1109065030011"
29205,"11090","강북구","1109065","수유3동","1109065040001"
28816,"11090","강북구","1109065","수유3동","1109065010003"
28829,"11090","강북구","1109065","수유3동","1109065010016"
28830,"11090","강북구","1109065","수유3동","1109065010017"
28820,"11090","강북구","1109065","수유3동","1109065010007"
28824,"11090","강북구","1109065","수유3동","1109065010011"
29149,"11090","강북구","1109065","수유3동","1109065020004"
28826,"11090","강북구","1109065","수유3동","1109065010013"
28823,"11090","강북구","1109065","수유3동","1109065010010"
28815,"11090","강북구","1109065","수유3동","1109065010002"
28746,"11090","강북구","1109065","수유3동","1109065030004"
29218,"11090","강북구","1109065","수유3동","1109065010001"
28827,"11090","강북구","1109065","수유3동","1109065010014"
28831,"11090","강북구","1109065","수유3동","1109065010018"
28828,"11090","강북구","1109065","수유3동","1109065010015"
28825,"11090","강북구","1109065","수유3동","1109065010012"
28834,"11090","강북구","1109065","수유3동","1109065020002"
29142,"11090","강북구","1109069","삼양동","1109069020102"
28838,"11090","강북구","1109069","삼양동","1109069030007"
29137,"11090","강북구","1109069","삼양동","1109069020013"
28837,"11090","강북구","1109069","삼양동","1109069030006"
29216,"11090","강북구","1109069","삼양동","1109069010010"
29143,"11090","강북구","1109069","삼양동","1109069020103"
29140,"11090","강북구","1109069","삼양동","1109069020016"
29138,"11090","강북구","1109069","삼양동","1109069020014"
29141,"11090","강북구","1109069","삼양동","1109069020101"
29214,"11090","강북구","1109069","삼양동","1109069010008"
28836,"11090","강북구","1109069","삼양동","1109069030005"
28890,"11090","강북구","1109069","삼양동","1109069030008"
29215,"11090","강북구","1109069","삼양동","1109069010009"
29016,"11090","강북구","1109069","삼양동","1109069020003"
29019,"11090","강북구","1109069","삼양동","1109069020006"
29133,"11090","강북구","1109069","삼양동","1109069020009"
29134,"11090","강북구","1109069","삼양동","1109069020010"
29136,"11090","강북구","1109069","삼양동","1109069020012"
28893,"11090","강북구","1109069","삼양동","1109069030011"
29212,"11090","강북구","1109069","삼양동","1109069010006"
28858,"11090","강북구","1109069","삼양동","1109069020002"
29139,"11090","강북구","1109069","삼양동","1109069020015"
29213,"11090","강북구","1109069","삼양동","1109069010007"
29018,"11090","강북구","1109069","삼양동","1109069020005"
29146,"11090","강북구","1109069","삼양동","1109069020106"
28892,"11090","강북구","1109069","삼양동","1109069030010"
29135,"11090","강북구","1109069","삼양동","1109069020011"
28927,"11090","강북구","1109069","삼양동","1109069030002"
29145,"11090","강북구","1109069","삼양동","1109069020105"
29147,"11090","강북구","1109069","삼양동","1109069020107"
29207,"11090","강북구","1109069","삼양동","1109069010001"
29148,"11090","강북구","1109069","삼양동","1109069030001"
28929,"11090","강북구","1109069","삼양동","1109069030004"
28857,"11090","강북구","1109069","삼양동","1109069020001"
29132,"11090","강북구","1109069","삼양동","1109069020008"
28891,"11090","강북구","1109069","삼양동","1109069030009"
29131,"11090","강북구","1109069","삼양동","1109069020007"
29209,"11090","강북구","1109069","삼양동","1109069010003"
29017,"11090","강북구","1109069","삼양동","1109069020004"
28928,"11090","강북구","1109069","삼양동","1109069030003"
29103,"11090","강북구","1109069","삼양동","1109069040001"
29208,"11090","강북구","1109069","삼양동","1109069010002"
29144,"11090","강북구","1109069","삼양동","1109069020104"
29211,"11090","강북구","1109069","삼양동","1109069010005"
29210,"11090","강북구","1109069","삼양동","1109069010004"
29117,"11090","강북구","1109070","미아동","1109070010014"
29118,"11090","강북구","1109070","미아동","1109070010015"
28741,"11090","강북구","1109070","미아동","1109070020002"
28742,"11090","강북구","1109070","미아동","1109070020003"
29107,"11090","강북구","1109070","미아동","1109070010004"
28740,"11090","강북구","1109070","미아동","1109070020001"
29116,"11090","강북구","1109070","미아동","1109070010013"
29114,"11090","강북구","1109070","미아동","1109070010011"
29115,"11090","강북구","1109070","미아동","1109070010012"
29157,"11090","강북구","1109070","미아동","1109070020011"
29119,"11090","강북구","1109070","미아동","1109070010016"
29120,"11090","강북구","1109070","미아동","1109070010017"
29121,"11090","강북구","1109070","미아동","1109070010018"
29160,"11090","강북구","1109070","미아동","1109070020014"
29108,"11090","강북구","1109070","미아동","1109070010005"
29109,"11090","강북구","1109070","미아동","1109070010006"
29110,"11090","강북구","1109070","미아동","1109070010007"
29111,"11090","강북구","1109070","미아동","1109070010008"
29112,"11090","강북구","1109070","미아동","1109070010009"
29113,"11090","강북구","1109070","미아동","1109070010010"
29154,"11090","강북구","1109070","미아동","1109070020008"
29155,"11090","강북구","1109070","미아동","1109070020009"
29156,"11090","강북구","1109070","미아동","1109070020010"
29073,"11090","강북구","1109070","미아동","1109070020005"
29074,"11090","강북구","1109070","미아동","1109070020006"
29158,"11090","강북구","1109070","미아동","1109070020012"
29104,"11090","강북구","1109070","미아동","1109070010001"
29161,"11090","강북구","1109070","미아동","1109070020015"
29162,"11090","강북구","1109070","미아동","1109070020016"
29163,"11090","강북구","1109070","미아동","1109070020017"
29164,"11090","강북구","1109070","미아동","1109070020201"
29165,"11090","강북구","1109070","미아동","1109070020301"
29166,"11090","강북구","1109070","미아동","1109070020601"
29106,"11090","강북구","1109070","미아동","1109070010003"
29159,"11090","강북구","1109070","미아동","1109070020013"
29072,"11090","강북구","1109070","미아동","1109070020004"
29153,"11090","강북구","1109070","미아동","1109070020007"
29105,"11090","강북구","1109070","미아동","1109070010002"
28772,"11090","강북구","1109071","송중동","1109071020011"
28771,"11090","강북구","1109071","송중동","1109071020010"
29168,"11090","강북구","1109071","송중동","1109071010002"
29169,"11090","강북구","1109071","송중동","1109071010003"
28770,"11090","강북구","1109071","송중동","1109071020009"
28769,"11090","강북구","1109071","송중동","1109071010010"
29171,"11090","강북구","1109071","송중동","1109071010005"
29172,"11090","강북구","1109071","송중동","1109071010006"
28775,"11090","강북구","1109071","송중동","1109071020014"
29174,"11090","강북구","1109071","송중동","1109071010008"
28773,"11090","강북구","1109071","송중동","1109071020012"
29221,"11090","강북구","1109071","송중동","1109071010019"
28859,"11090","강북구","1109071","송중동","1109071010011"
29223,"11090","강북구","1109071","송중동","1109071010021"
29224,"11090","강북구","1109071","송중동","1109071010022"
29225,"11090","강북구","1109071","송중동","1109071010023"
29226,"11090","강북구","1109071","송중동","1109071010024"
29173,"11090","강북구","1109071","송중동","1109071010007"
28759,"11090","강북구","1109071","송중동","1109071020026"
28760,"11090","강북구","1109071","송중동","1109071020101"
28774,"11090","강북구","1109071","송중동","1109071020013"
28762,"11090","강북구","1109071","송중동","1109071020201"
28763,"11090","강북구","1109071","송중동","1109071020202"
29167,"11090","강북구","1109071","송중동","1109071010001"
29219,"11090","강북구","1109071","송중동","1109071010017"
29220,"11090","강북구","1109071","송중동","1109071010018"
83286,"11090","강북구","1109071","송중동","1109071020027"
83287,"11090","강북구","1109071","송중동","1109071020028"
83288,"11090","강북구","1109071","송중동","1109071020021"
29170,"11090","강북구","1109071","송중동","1109071010004"
28756,"11090","강북구","1109071","송중동","1109071020023"
28755,"11090","강북구","1109071","송중동","1109071020022"
28864,"11090","강북구","1109071","송중동","1109071010012"
28761,"11090","강북구","1109071","송중동","1109071020102"
28866,"11090","강북구","1109071","송중동","1109071010014"
28867,"11090","강북구","1109071","송중동","1109071010015"
29231,"11090","강북구","1109071","송중동","1109071020002"
29229,"11090","강북구","1109071","송중동","1109071010027"
29232,"11090","강북구","1109071","송중동","1109071020003"
29233,"11090","강북구","1109071","송중동","1109071020004"
29236,"11090","강북구","1109071","송중동","1109071020007"
28753,"11090","강북구","1109071","송중동","1109071020019"
29222,"11090","강북구","1109071","송중동","1109071010020"
28751,"11090","강북구","1109071","송중동","1109071020017"
28750,"11090","강북구","1109071","송중동","1109071020016"
28757,"11090","강북구","1109071","송중동","1109071020024"
29175,"11090","강북구","1109071","송중동","1109071010009"
28865,"11090","강북구","1109071","송중동","1109071010013"
28944,"11090","강북구","1109071","송중동","1109071010016"
29228,"11090","강북구","1109071","송중동","1109071010026"
29235,"11090","강북구","1109071","송중동","1109071020006"
28754,"11090","강북구","1109071","송중동","1109071020020"
29230,"11090","강북구","1109071","송중동","1109071020001"
29234,"11090","강북구","1109071","송중동","1109071020005"
28752,"11090","강북구","1109071","송중동","1109071020018"
