정류소명,좌표X,좌표Y,행정동명,시군구명,ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
정릉시장입구.정릉약국,127.0097499347,37.6084222209,정릉4동,성북구,1108065,정릉4동,11290650
산장아파트,127.0033960018,37.616608793,정릉4동,성북구,1108065,정릉4동,11290650
돈암힐스테이트.코오롱하늘채,127.0143227335,37.5984416956,돈암2동,성북구,1108059,돈암2동,11290590
아리랑고개.아리랑시네미디어센터,127.013771643,37.6006378138,돈암2동,성북구,1108059,돈암2동,11290590
아리랑고개.아리랑시네미디어센터,127.0137902749,37.6005616561,돈암2동,성북구,1108059,돈암2동,11290590
산장빌라,127.0074714654,37.5988197205,돈암2동,성북구,1108059,돈암2동,11290590
산장빌라,127.0074274642,37.5988103839,돈암2동,성북구,1108059,돈암2동,11290590
돈암힐스테이트.코오롱하늘채,127.0141892851,37.5989988011,돈암2동,성북구,1108059,돈암2동,11290590
돈암2동주민센터,127.0109382013,37.5975712004,돈암2동,성북구,1108059,돈암2동,11290590
구민회관201동앞,127.009234,37.59559,돈암2동,성북구,1108059,돈암2동,11290590
돈암지구대.현대아파트,127.0126764676,37.5968797492,돈암2동,성북구,1108059,돈암2동,11290590
한신105동앞,127.008891263,37.5925579825,돈암2동,성북구,1108059,돈암2동,11290590
돈암지구대.현대아파트,127.0126955524,37.5971877016,돈암2동,성북구,1108059,돈암2동,11290590
한신103동앞,127.0082743749,37.5921869522,돈암2동,성북구,1108059,돈암2동,11290590
돈암신일해피트리아파트,127.0109921896,37.597785367,돈암2동,성북구,1108059,돈암2동,11290590
돈암힐스테이트.코오롱하늘채,127.0141816832,37.5988683948,돈암2동,성북구,1108059,돈암2동,11290590
일신휴먼빌.우정아파트,127.011328102,37.6001422451,돈암2동,성북구,1108059,돈암2동,11290590
한신103동앞,127.0081944104,37.5920430296,돈암2동,성북구,1108059,돈암2동,11290590
돈암힐스테이트.코오롱하늘채,127.0143169608,37.5987827747,돈암2동,성북구,1108059,돈암2동,11290590
한진206동앞,127.0107214171,37.5954940107,돈암2동,성북구,1108059,돈암2동,11290590
한신301동앞,127.0090098256,37.5962156497,돈암2동,성북구,1108059,돈암2동,11290590
구민회관201동앞,127.0091911264,37.5955289248,돈암2동,성북구,1108059,돈암2동,11290590
한신105동앞,127.0089905861,37.5925722247,돈암2동,성북구,1108059,돈암2동,11290590
한신108동앞,127.0094510534,37.5935371873,돈암2동,성북구,1108059,돈암2동,11290590
스카이프라자앞.111동앞,127.0104348089,37.5944960762,돈암2동,성북구,1108059,돈암2동,11290590
한진207동앞,127.0106510314,37.596313246,돈암2동,성북구,1108059,돈암2동,11290590
한진202동앞,127.009608452,37.5964989262,돈암2동,성북구,1108059,돈암2동,11290590
한진204동앞,127.0099708717,37.5964074304,돈암2동,성북구,1108059,돈암2동,11290590
한진207동앞,127.0105275079,37.596351596,돈암2동,성북구,1108059,돈암2동,11290590
스카이프라자앞.111동,127.0106213583,37.5948653958,돈암2동,성북구,1108059,돈암2동,11290590
한신108동앞,127.0097195427,37.5939294529,돈암2동,성북구,1108059,돈암2동,11290590
수유3동우체국,127.0290061373,37.6412660271,수유3동,강북구,1109065,수유3동,11305630
수유역,127.0240533777,37.6367024335,수유3동,강북구,1109065,수유3동,11305630
수유(강북구청)역,127.0260369276,37.6385200449,수유3동,강북구,1109065,수유3동,11305630
강북구청,127.0261562203,37.6404762747,수유3동,강북구,1109065,수유3동,11305630
강북구청,127.0263572222,37.6404460212,수유3동,강북구,1109065,수유3동,11305630
광산사거리,127.0231013003,37.6426221893,수유3동,강북구,1109065,수유3동,11305630
수유중앙시장,127.0226839061,37.640356402,수유3동,강북구,1109065,수유3동,11305630
대한병원,127.0230866169,37.6367277592,수유3동,강북구,1109065,수유3동,11305630
수유3동우체국,127.0276399057,37.6399850796,수유3동,강북구,1109065,수유3동,11305630
수유역.강북구청,127.025104215,37.6376635015,수유3동,강북구,1109065,수유3동,11305630
수유역.강북구청,127.0261124382,37.6385895861,수유3동,강북구,1109065,수유3동,11305630
수유중앙시장,127.0224862795,37.6409004862,수유3동,강북구,1109065,수유3동,11305630
대한병원,127.022930577,37.6369134095,수유3동,강북구,1109065,수유3동,11305630
광산사거리,127.0231638775,37.6425774701,수유3동,강북구,1109065,수유3동,11305630
강북구청,127.0261199904,37.6405013063,수유3동,강북구,1109065,수유3동,11305630
수유역,127.0250004915,37.6375682182,수유3동,강북구,1109065,수유3동,11305630
유성빌딩,127.0233502377,37.6358624476,수유3동,강북구,1109065,수유3동,11305630
쌍문교,127.0244826516,37.6456949192,수유3동,강북구,1109065,수유3동,11305630
벽산아파트,127.0199193176,37.6410718819,수유3동,강북구,1109065,수유3동,11305630
성당앞,127.021990207,37.6422878736,수유3동,강북구,1109065,수유3동,11305630
중앙시장,127.0224926579,37.6408330831,수유3동,강북구,1109065,수유3동,11305630
수유동약국,127.0229373107,37.6368531601,수유3동,강북구,1109065,수유3동,11305630
강북종합시장,127.0253777502,37.6411424039,수유3동,강북구,1109065,수유3동,11305630
수유3동우체국,127.0286313964,37.6406966703,번1동,강북구,1109060,번1동,11305590
수유역.강북구청,127.0251835464,37.6375218186,번1동,강북구,1109060,번1동,11305590
강북경찰서입구,127.028686093,37.6351504953,번1동,강북구,1109060,번1동,11305590
강북경찰서입구,127.0292867138,37.635134458,번1동,강북구,1109060,번1동,11305590
북부시장입구,127.0320177032,37.6353629477,번1동,강북구,1109060,번1동,11305590
북부시장입구,127.0322651335,37.6353240694,번1동,강북구,1109060,번1동,11305590
번동사거리,127.0353486674,37.636132361,번1동,강북구,1109060,번1동,11305590
번동사거리,127.0353533598,37.6360278786,번1동,강북구,1109060,번1동,11305590
북부수도사업소,127.0352086567,37.634890168,번1동,강북구,1109060,번1동,11305590
한성운수차고지,127.0370753219,37.6342090804,번1동,강북구,1109060,번1동,11305590
삼성화재강북지점,127.0248549794,37.6355527723,번1동,강북구,1109060,번1동,11305590
강북구청사거리,127.0284022459,37.638909416,번1동,강북구,1109060,번1동,11305590
강북구청사거리,127.0285738928,37.6389389442,번1동,강북구,1109060,번1동,11305590
수송초등학교,127.0315198536,37.6369273066,번1동,강북구,1109060,번1동,11305590
수송초등학교,127.0316656559,37.6369714837,번1동,강북구,1109060,번1동,11305590
수유3동우체국,127.0280938942,37.6401906408,번1동,강북구,1109060,번1동,11305590
수유역.노스페이스문화센터,127.0268646245,37.6390706209,번1동,강북구,1109060,번1동,11305590
수유사거리,127.024213889,37.6347711448,번1동,강북구,1109060,번1동,11305590
수유사거리,127.024572031,37.6348849074,번1동,강북구,1109060,번1동,11305590
수유역,127.0252462869,37.6375789581,번1동,강북구,1109060,번1동,11305590
번동삼거리,127.0279460695,37.6351075604,번1동,강북구,1109060,번1동,11305590
수유역,127.0245333381,37.6369280227,번1동,강북구,1109060,번1동,11305590
수유역.강북구청,127.0260152566,37.6377218874,번1동,강북구,1109060,번1동,11305590
보람빌딩,127.0250898332,37.6349167132,번1동,강북구,1109060,번1동,11305590
우이3교,127.035664285,37.6362699625,번1동,강북구,1109060,번1동,11305590
수유시장.성신여대미아캠퍼스앞,127.0241827782,37.6312290658,수유1동,강북구,1109063,수유1동,11305610
화계사입구.한신대학교대학원,127.0139374053,37.6338212026,수유1동,강북구,1109063,수유1동,11305610
수유동삼양탕앞,127.0148962052,37.6339146537,수유1동,강북구,1109063,수유1동,11305610
화계사입구사거리,127.0168545906,37.6341062993,수유1동,강북구,1109063,수유1동,11305610
강북노인종합복지관,127.0189734708,37.6342992678,수유1동,강북구,1109063,수유1동,11305610
신일병원,127.0212025342,37.6344959967,수유1동,강북구,1109063,수유1동,11305610
화계사입구,127.0175718047,37.6333816333,수유1동,강북구,1109063,수유1동,11305610
화계사입구,127.0176706087,37.6335250273,수유1동,강북구,1109063,수유1동,11305610
빨래골입구,127.0179150726,37.6298648029,수유1동,강북구,1109063,수유1동,11305610
빨래골입구,127.018021742,37.6299583174,수유1동,강북구,1109063,수유1동,11305610
수유중학교혜화여고,127.0136358654,37.6319282074,수유1동,강북구,1109063,수유1동,11305610
혜화여고,127.0137526277,37.6316219357,수유1동,강북구,1109063,수유1동,11305610
서울정인학교,127.0129563966,37.6292284736,수유1동,강북구,1109063,수유1동,11305610
우광타운,127.0130182253,37.6291799773,수유1동,강북구,1109063,수유1동,11305610
화계사입구.종점,127.0136198756,37.6329076239,수유1동,강북구,1109063,수유1동,11305610
화계사입구.한신대학교대학원,127.0135370878,37.6331353644,수유1동,강북구,1109063,수유1동,11305610
빨래골,127.0099540274,37.6273853704,수유1동,강북구,1109063,수유1동,11305610
수연슈퍼,127.0114720969,37.627725947,수유1동,강북구,1109063,수유1동,11305610
다리앞,127.012197436,37.627897701,수유1동,강북구,1109063,수유1동,11305610
삼흥연립,127.0134909346,37.6281415722,수유1동,강북구,1109063,수유1동,11305610
한빛맹아학교,127.0152472057,37.628745522,수유1동,강북구,1109063,수유1동,11305610
한빛예술단,127.0163448315,37.6294352122,수유1동,강북구,1109063,수유1동,11305610
수유1동주민센터.파출소,127.0175120072,37.6301598679,수유1동,강북구,1109063,수유1동,11305610
진주빌딩,127.0179623627,37.6309121056,수유1동,강북구,1109063,수유1동,11305610
광성슈퍼,127.0186154571,37.6321556901,수유1동,강북구,1109063,수유1동,11305610
화계유치원,127.0194907658,37.6338813711,수유1동,강북구,1109063,수유1동,11305610
한신대신학대학원.화계사,127.0139694999,37.6338233356,수유1동,강북구,1109063,수유1동,11305610
삼양탕,127.0149621469,37.6339206702,수유1동,강북구,1109063,수유1동,11305610
송암교회.화계사거리,127.0167976919,37.6340998628,수유1동,강북구,1109063,수유1동,11305610
화계유치원,127.0193857796,37.6339800509,수유1동,강북구,1109063,수유1동,11305610
성일빌딩,127.0185067801,37.632224602,수유1동,강북구,1109063,수유1동,11305610
수유1동주민센터.파출소,127.017557132,37.6304088184,수유1동,강북구,1109063,수유1동,11305610
한빛예술단,127.0162753677,37.6295333553,수유1동,강북구,1109063,수유1동,11305610
한빛맹아학교,127.0151687121,37.6288373886,수유1동,강북구,1109063,수유1동,11305610
삼흥연립,127.0135926462,37.6282536875,수유1동,강북구,1109063,수유1동,11305610
다리앞,127.0122083693,37.6280215953,수유1동,강북구,1109063,수유1동,11305610
수연슈퍼,127.0114699671,37.6278473278,수유1동,강북구,1109063,수유1동,11305610
빨래골,127.0098979001,37.6275156099,수유1동,강북구,1109063,수유1동,11305610
빨래골입구,127.0123185237,37.6265487569,수유1동,강북구,1109063,수유1동,11305610
수유시장.성신여대미아캠퍼스앞,127.0246946995,37.6305635225,미아동,강북구,1109070,미아동,11305535
미아역.신일중고,127.0266555502,37.6248712648,미아동,강북구,1109070,미아동,11305535
미아역신일중고,127.0256370934,37.6274017162,미아동,강북구,1109070,미아동,11305535
연일슈퍼,127.0303278899,37.6289229235,미아동,강북구,1109070,미아동,11305535
샛별슈퍼,127.0310910887,37.6278713362,미아동,강북구,1109070,미아동,11305535
믿음슈퍼,127.0321196589,37.6271053811,미아동,강북구,1109070,미아동,11305535
당진슈퍼,127.0324544149,37.6255032505,미아동,강북구,1109070,미아동,11305535
삼양신협,127.0232745378,37.6254601451,미아동,강북구,1109070,미아동,11305535
미아역6번출구,127.0253615079,37.6259978752,미아동,강북구,1109070,미아동,11305535
미아역7번출구,127.0258950284,37.6267526342,미아동,강북구,1109070,미아동,11305535
깨순이김밥,127.0253318128,37.6260475405,미아동,강북구,1109070,미아동,11305535
삼양신협,127.0237586804,37.6256374879,미아동,강북구,1109070,미아동,11305535
믿음슈퍼,127.0324578678,37.6255057955,미아동,강북구,1109070,미아동,11305535
우광슈퍼,127.0315303104,37.6281325169,미아동,강북구,1109070,미아동,11305535
당진슈퍼,127.0324578678,37.6255057955,미아동,강북구,1109070,미아동,11305535
대성빌라정문,127.0304903079,37.6248619879,미아동,강북구,1109070,미아동,11305535
신구한일아파트입구,127.0298655511,37.6257724042,미아동,강북구,1109070,미아동,11305535
실버복지센터,127.0294207085,37.6270184303,미아동,강북구,1109070,미아동,11305535
남양빌라,127.0284594499,37.6268649003,미아동,강북구,1109070,미아동,11305535
미아역3번출구,127.0269674453,37.6264943334,미아동,강북구,1109070,미아동,11305535
미아역1번출구,127.0258140086,37.6275412513,미아동,강북구,1109070,미아동,11305535
수유시장,127.0241160628,37.6322065964,미아동,강북구,1109070,미아동,11305535
요진아파트,127.0265076073,37.6336500361,미아동,강북구,1109070,미아동,11305535
우일빌딩앞,127.0275483885,37.6349179619,미아동,강북구,1109070,미아동,11305535
신구한일아파트입구,127.0295301404,37.6256255218,미아동,강북구,1109070,미아동,11305535
한국전력공사,127.0247055174,37.630537192,미아동,강북구,1109070,미아동,11305535
미아역.신일중고,127.027152197,37.6241142029,송중동,강북구,1109071,송중동,11305545
도봉세무서.성북시장,127.0292315431,37.6188328131,송중동,강북구,1109071,송중동,11305545
미아사거리역,127.0302404179,37.6128969541,송중동,강북구,1109071,송중동,11305545
숭곡초등학교입구,127.0321008219,37.6100327699,송중동,강북구,1109071,송중동,11305545
꿈의숲롯데캐슬아파트,127.0359443991,37.6183224603,송중동,강북구,1109071,송중동,11305545
꿈의숲롯데캐슬아파트,127.0360478307,37.6186235976,송중동,강북구,1109071,송중동,11305545
경남아너스빌.꿈의숲해링턴아파트,127.0343004053,37.6165625131,송중동,강북구,1109071,송중동,11305545
경남아너스빌.꿈의숲해링턴아파트,127.0346057144,37.6165921427,송중동,강북구,1109071,송중동,11305545
송중초등학교,127.0314072927,37.6164047943,송중동,강북구,1109071,송중동,11305545
송중초등학교,127.0316605575,37.6164471234,송중동,강북구,1109071,송중동,11305545
미아사거리역,127.0304052005,37.6117696052,송중동,강북구,1109071,송중동,11305545
송중동주민센터앞,127.033446797,37.6160637895,송중동,강북구,1109071,송중동,11305545
송중동경남아너스빌정문,127.0341744435,37.6133294336,송중동,강북구,1109071,송중동,11305545
롯데백화점미아점,127.030862,37.614651,송중동,강북구,1109071,송중동,11305545
방천시장입구,127.0326975602,37.6115440433,송중동,강북구,1109071,송중동,11305545
미아사거리역.롯데백화점,127.0301831322,37.6140773192,송중동,강북구,1109071,송중동,11305545
송중동주민센터,127.0334409227,37.6161138157,송중동,강북구,1109071,송중동,11305545
당진슈퍼,127.0323347327,37.6255150681,송중동,강북구,1109071,송중동,11305545
삼광학원,127.0320698722,37.6245116106,송중동,강북구,1109071,송중동,11305545
동성마트,127.0320590684,37.6236032594,송중동,강북구,1109071,송중동,11305545
한영교회,127.0322081234,37.6230516286,송중동,강북구,1109071,송중동,11305545
제일슈퍼,127.0324539222,37.6221591128,송중동,강북구,1109071,송중동,11305545
홈빌라트,127.0327335304,37.6212046995,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트101동앞,127.0329630814,37.6201099957,송중동,강북구,1109071,송중동,11305545
미아사거리전철역,127.0304575069,37.6130084656,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트105동앞,127.0332567789,37.6187106157,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트108동앞,127.0339622827,37.6166130305,송중동,강북구,1109071,송중동,11305545
경남아너스빌정문,127.0343615962,37.6130464866,송중동,강북구,1109071,송중동,11305545
송중동주민센터,127.0334928169,37.6159768879,송중동,강북구,1109071,송중동,11305545
8번지입구,127.0378623074,37.6137607716,송중동,강북구,1109071,송중동,11305545
미아사거리역2번출구,127.0304575069,37.6130084656,송중동,강북구,1109071,송중동,11305545
양지빌라,127.0380219999,37.6150510498,송중동,강북구,1109071,송중동,11305545
8번지슈퍼,127.038032244,37.6158503874,송중동,강북구,1109071,송중동,11305545
롯데백화점,127.0309416018,37.6144408728,송중동,강북구,1109071,송중동,11305545
산장빌라,127.0380590035,37.6164279001,송중동,강북구,1109071,송중동,11305545
삼우하이츠빌라,127.0371919371,37.6160925583,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트108동앞,127.0340729996,37.6166713438,송중동,강북구,1109071,송중동,11305545
한일아파트후문,127.0371400005,37.6154856509,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트105동앞,127.0337868139,37.618771851,송중동,강북구,1109071,송중동,11305545
장미맨션,127.0371286153,37.6147442136,송중동,강북구,1109071,송중동,11305545
꿈의숲해링턴아파트101동앞,127.0335079119,37.6200572804,송중동,강북구,1109071,송중동,11305545
한일아파트정문,127.0371149982,37.6139772435,송중동,강북구,1109071,송중동,11305545
홈빌라트,127.0332265597,37.6212135498,송중동,강북구,1109071,송중동,11305545
8번지입구,127.0377437398,37.6137172291,송중동,강북구,1109071,송중동,11305545
제일슈퍼,127.0329478931,37.6222547731,송중동,강북구,1109071,송중동,11305545
방천시장입구,127.033404447,37.610955725,송중동,강북구,1109071,송중동,11305545
한영교회,127.0325244535,37.6236075129,송중동,강북구,1109071,송중동,11305545
미아사거리역,127.0308998805,37.6127208453,송중동,강북구,1109071,송중동,11305545
삼광학원,127.0323486607,37.6244133732,송중동,강북구,1109071,송중동,11305545
현대백화점.E마트.빅토리아호텔,127.0303895711,37.6101863099,송중동,강북구,1109071,송중동,11305545
미아사거리역.롯데백화점,127.0301734697,37.6142075717,송중동,강북구,1109071,송중동,11305545
한영교회,127.0318748061,37.6231393046,송중동,강북구,1109071,송중동,11305545
달팽이계단,127.0311922166,37.6239464296,송중동,강북구,1109071,송중동,11305545
대성빌라정문,127.0300896023,37.6247793392,송중동,강북구,1109071,송중동,11305545
달팽이계단,127.0308080256,37.6237712512,송중동,강북구,1109071,송중동,11305545
한영교회,127.0320096969,37.62317577,송중동,강북구,1109071,송중동,11305545
도봉세무서.성북시장,127.0287005024,37.6197095673,송천동,강북구,1109072,송천동,11305555
미아사거리역,127.030002312,37.613765142,송천동,강북구,1109072,송천동,11305555
삼양초등학교,127.019040319,37.6233287341,송천동,강북구,1109072,송천동,11305555
강북청소년문화정보도서관입구,127.0206948844,37.6207116681,송천동,강북구,1109072,송천동,11305555
삼양동사거리,127.0213720839,37.6185184999,송천동,강북구,1109072,송천동,11305555
송천초등학교.미아뉴타운입구,127.0222037945,37.6141014561,송천동,강북구,1109072,송천동,11305555
삼양동사거리,127.0218160471,37.6192577028,송천동,강북구,1109072,송천동,11305555
삼양동사거리,127.0219289881,37.6191302246,송천동,강북구,1109072,송천동,11305555
성암국제무역고등학교,127.0252509718,37.6181643071,송천동,강북구,1109072,송천동,11305555
성암국제무역고등학교,127.0255685371,37.6180205336,송천동,강북구,1109072,송천동,11305555
삼양동사거리입구,127.0285423836,37.6171719852,송천동,강북구,1109072,송천동,11305555
삼양동사거리입구,127.0287671063,37.6171006305,송천동,강북구,1109072,송천동,11305555
미아사거리역,127.029889532,37.6153917035,송천동,강북구,1109072,송천동,11305555
삼양오거리,127.01884846,37.6248224286,송천동,강북구,1109072,송천동,11305555
구.삼양극장,127.021116699,37.6249225792,송천동,강북구,1109072,송천동,11305555
성우아파트,127.0217088593,37.6173925099,송천동,강북구,1109072,송천동,11305555
미아사거리역,127.0299101971,37.6150915123,송천동,강북구,1109072,송천동,11305555
우이동도선사입구.북한산우이역,127.0128765987,37.6625634716,우이동,강북구,1109074,우이동,11305645
우이동성원아파트,127.0134646945,37.6607847495,우이동,강북구,1109074,우이동,11305645
우이동성원아파트,127.0134125469,37.6613448748,우이동,강북구,1109074,우이동,11305645
진성빌라사거리,127.0138513885,37.6590307379,우이동,강북구,1109074,우이동,11305645
서라벌중학교.우이동대우아파트,127.0127315838,37.6540097558,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지입구사거리,127.0138250146,37.6491448302,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지입구사거리,127.0139034948,37.6492390218,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지입구사거리,127.0133930728,37.6480891227,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지입구사거리,127.0136377324,37.6480728624,우이동,강북구,1109074,우이동,11305645
국립419묘지삼거리.윤극영가옥,127.0105566389,37.6462968546,우이동,강북구,1109074,우이동,11305645
국립419묘지삼거리.윤극영가옥,127.0106497706,37.6463196242,우이동,강북구,1109074,우이동,11305645
인수동장미원,127.0156603381,37.6450725972,우이동,강북구,1109074,우이동,11305645
강북청소년수련관,127.006893113,37.6457079597,우이동,강북구,1109074,우이동,11305645
강북청소년수련관,127.0067889182,37.6457618544,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지,127.0089690878,37.6468029112,우이동,강북구,1109074,우이동,11305645
국립4.19민주묘지,127.0090538913,37.6469601307,우이동,강북구,1109074,우이동,11305645
영신여객차고지(우이동종점),127.0119172113,37.6629422788,우이동,강북구,1109074,우이동,11305645
영신여객차고지(우이동종점),127.011697,37.663008,우이동,강북구,1109074,우이동,11305645
우이동주민센터입구,127.0123199757,37.6477571686,우이동,강북구,1109074,우이동,11305645
우이동도선사입구,127.012614,37.663195,우이동,강북구,1109074,우이동,11305645
우이동차고지기점,127.0120970633,37.6629910162,우이동,강북구,1109074,우이동,11305645
우이동차고지종점,127.0120405653,37.6631002153,우이동,강북구,1109074,우이동,11305645
무량사입구,127.0079280722,37.6462297481,우이동,강북구,1109074,우이동,11305645
무량사입구,127.0078311032,37.6462873802,우이동,강북구,1109074,우이동,11305645
우이동,127.012331883,37.6634461253,우이동,강북구,1109074,우이동,11305645
성원아파트,127.0133895388,37.6610159636,우이동,강북구,1109074,우이동,11305645
강북청소년수련관,127.006977657,37.6457505085,우이동,강북구,1109074,우이동,11305645
성원아파트,127.0133128567,37.6616971988,우이동,강북구,1109074,우이동,11305645
국립419민주묘지삼거리.윤극영가옥,127.0106659099,37.6461552006,우이동,강북구,1109074,우이동,11305645
국립419묘지,127.0090086773,37.6469345902,우이동,강북구,1109074,우이동,11305645
강북청소년수련관,127.0068299423,37.6457828883,우이동,강북구,1109074,우이동,11305645
백련사,127.0048183946,37.644572339,우이동,강북구,1109074,우이동,11305645
신성빌라,127.0034947921,37.6436700848,우이동,강북구,1109074,우이동,11305645
북서울교회,127.0135770292,37.6572640552,우이동,강북구,1109074,우이동,11305645
동아운수앞,127.0139573374,37.6589448343,우이동,강북구,1109074,우이동,11305645
한국사회봉사회,127.014777927,37.6618265739,우이동,강북구,1109074,우이동,11305645
한국사회봉사회,127.0148971486,37.6618493186,우이동,강북구,1109074,우이동,11305645
덕성여대솔밭근린공원,127.0127433328,37.6514286494,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문동청한빌라,127.0150272235,37.6575139692,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문동청한빌라,127.0147211748,37.6576824381,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문동우이빌라,127.0181946446,37.6572632745,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문동우이빌라,127.0181110261,37.6573509013,쌍문1동,도봉구,1110051,쌍문1동,11320660
서라벌중학교.우이동대우아파트,127.0129604065,37.6545330345,쌍문1동,도봉구,1110051,쌍문1동,11320660
덕성여대입구,127.013047384,37.6510361601,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문초등학교,127.0254480184,37.6470057113,쌍문1동,도봉구,1110051,쌍문1동,11320660
둘리뮤지엄.대우이안극동아파트,127.0284159497,37.651364922,쌍문1동,도봉구,1110051,쌍문1동,11320660
동익아파트,127.0252402136,37.6506928697,쌍문1동,도봉구,1110051,쌍문1동,11320660
꽃동네,127.0225083581,37.6527624066,쌍문1동,도봉구,1110051,쌍문1동,11320660
용호약국,127.0252100456,37.6499594869,쌍문1동,도봉구,1110051,쌍문1동,11320660
에덴약국,127.0233491615,37.6514453481,쌍문1동,도봉구,1110051,쌍문1동,11320660
청한빌라,127.0152051583,37.6572735575,쌍문1동,도봉구,1110051,쌍문1동,11320660
사거리슈퍼,127.0258173863,37.6497472741,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문1동현대아파트,127.022646,37.650602,쌍문1동,도봉구,1110051,쌍문1동,11320660
우이성당,127.0157454985,37.655685937,쌍문1동,도봉구,1110051,쌍문1동,11320660
믿음주유소,127.0265121549,37.6493696845,쌍문1동,도봉구,1110051,쌍문1동,11320660
오복슈퍼,127.0231702599,37.6495315175,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문1동주민센터,127.0264449427,37.6481734441,쌍문1동,도봉구,1110051,쌍문1동,11320660
환승장.기숙사,127.0229542411,37.6489437777,쌍문1동,도봉구,1110051,쌍문1동,11320660
덕성여대후문.효문중고교앞,127.0171614553,37.6527195184,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문초등학교,127.024894777,37.6477100198,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문1치안센터,127.0203384108,37.650172507,쌍문1동,도봉구,1110051,쌍문1동,11320660
경기푸른미래관,127.021701637,37.6496408873,쌍문1동,도봉구,1110051,쌍문1동,11320660
믿음주유소,127.0266756919,37.6494191129,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문초등학교,127.0249208108,37.6477600719,쌍문1동,도봉구,1110051,쌍문1동,11320660
사거리슈퍼앞,127.0259307749,37.6498220359,쌍문1동,도봉구,1110051,쌍문1동,11320660
용호약국,127.0251562718,37.6500888112,쌍문1동,도봉구,1110051,쌍문1동,11320660
오복슈퍼,127.023261395,37.6496146745,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문1동현대아파트,127.0227364221,37.6505232507,쌍문1동,도봉구,1110051,쌍문1동,11320660
에덴약국,127.0234476298,37.6513766485,쌍문1동,도봉구,1110051,쌍문1동,11320660
경기푸른미래관,127.02152345,37.6497626782,쌍문1동,도봉구,1110051,쌍문1동,11320660
쌍문1치안센터,127.0204549371,37.6501743173,쌍문1동,도봉구,1110051,쌍문1동,11320660
덕성여대후문.효문중고교앞,127.0171718427,37.6527334438,쌍문1동,도봉구,1110051,쌍문1동,11320660
약초원.동아슈퍼,127.0160406788,37.6545548887,쌍문1동,도봉구,1110051,쌍문1동,11320660
우이성당,127.0156935104,37.6560215642,쌍문1동,도봉구,1110051,쌍문1동,11320660
청한빌라,127.0152443195,37.657309191,쌍문1동,도봉구,1110051,쌍문1동,11320660
약초원.동아슈퍼,127.0159903569,37.6545772967,쌍문1동,도봉구,1110051,쌍문1동,11320660
환승장.기숙사,127.0232457811,37.6488263838,쌍문1동,도봉구,1110051,쌍문1동,11320660
법종사,127.0183100931,37.6572650699,쌍문1동,도봉구,1110051,쌍문1동,11320660
효문중학교,127.0183494315,37.651572234,쌍문1동,도봉구,1110051,쌍문1동,11320660
효문중학교,127.0183306643,37.6515677512,쌍문1동,도봉구,1110051,쌍문1동,11320660
인수동백운교회입구,127.0107613036,37.6445972138,인수동,강북구,1109075,인수동,11305660
인수동백운교회입구,127.0108934069,37.6443050589,인수동,강북구,1109075,인수동,11305660
인수중학교.극동아파트,127.0109445715,37.6424945774,인수동,강북구,1109075,인수동,11305660
인수중학교.극동아파트,127.0110129482,37.6423140465,인수동,강북구,1109075,인수동,11305660
서울영어마을수유캠프국립재활원입구,127.0117777274,37.6401844651,인수동,강북구,1109075,인수동,11305660
서울영어마을수유캠프국립재활원입구,127.0121330807,37.6400527956,인수동,강북구,1109075,인수동,11305660
가오리역,127.0166794138,37.6417678891,인수동,강북구,1109075,인수동,11305660
우이초등학교후문,127.0137146196,37.6384021581,인수동,강북구,1109075,인수동,11305660
우이초등학교후문,127.0138031267,37.6384270629,인수동,강북구,1109075,인수동,11305660
인수동청수탕입구,127.0130193788,37.637300368,인수동,강북구,1109075,인수동,11305660
인수동청수탕입구,127.0130622916,37.6365172959,인수동,강북구,1109075,인수동,11305660
우이초등학교,127.0172628873,37.6365178569,인수동,강북구,1109075,인수동,11305660
우이초등학교,127.0173646814,37.6365946466,인수동,강북구,1109075,인수동,11305660
화계사입구.한신대학교대학원,127.0135942145,37.6338786389,인수동,강북구,1109075,인수동,11305660
