"""동별""","""연령별""","""항목""","""2023. 1/4""",ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
용강동,75~79세,계,562,1114059,용강동,11440590
용강동,75~79세,한국인,559,1114059,용강동,11440590
용강동,75~79세,외국인,3,1114059,용강동,11440590
용강동,80~84세,계,449,1114059,용강동,11440590
용강동,80~84세,한국인,447,1114059,용강동,11440590
용강동,80~84세,외국인,2,1114059,용강동,11440590
용강동,85~89세,계,254,1114059,용강동,11440590
용강동,85~89세,한국인,253,1114059,용강동,11440590
용강동,85~89세,외국인,1,1114059,용강동,11440590
용강동,90~94세,계,93,1114059,용강동,11440590
용강동,90~94세,한국인,93,1114059,용강동,11440590
용강동,90~94세,외국인,0,1114059,용강동,11440590
용강동,95~99세,계,19,1114059,용강동,11440590
용강동,95~99세,한국인,19,1114059,용강동,11440590
용강동,95~99세,외국인,0,1114059,용강동,11440590
용강동,100세 이상,계,2,1114059,용강동,11440590
용강동,100세 이상,한국인,2,1114059,용강동,11440590
용강동,100세 이상,외국인,0,1114059,용강동,11440590
대흥동,계,계,16154,1114060,대흥동,11440600
대흥동,계,한국인,14526,1114060,대흥동,11440600
대흥동,계,외국인,1628,1114060,대흥동,11440600
대흥동,0~4세,계,285,1114060,대흥동,11440600
대흥동,0~4세,한국인,274,1114060,대흥동,11440600
대흥동,0~4세,외국인,11,1114060,대흥동,11440600
대흥동,5~9세,계,321,1114060,대흥동,11440600
대흥동,5~9세,한국인,314,1114060,대흥동,11440600
대흥동,5~9세,외국인,7,1114060,대흥동,11440600
대흥동,10~14세,계,340,1114060,대흥동,11440600
대흥동,10~14세,한국인,335,1114060,대흥동,11440600
대흥동,10~14세,외국인,5,1114060,대흥동,11440600
대흥동,15~19세,계,563,1114060,대흥동,11440600
대흥동,15~19세,한국인,531,1114060,대흥동,11440600
대흥동,15~19세,외국인,32,1114060,대흥동,11440600
대흥동,20~24세,계,2172,1114060,대흥동,11440600
대흥동,20~24세,한국인,1601,1114060,대흥동,11440600
대흥동,20~24세,외국인,571,1114060,대흥동,11440600
대흥동,25~29세,계,2643,1114060,대흥동,11440600
대흥동,25~29세,한국인,2088,1114060,대흥동,11440600
대흥동,25~29세,외국인,555,1114060,대흥동,11440600
대흥동,30~34세,계,1710,1114060,대흥동,11440600
대흥동,30~34세,한국인,1523,1114060,대흥동,11440600
대흥동,30~34세,외국인,187,1114060,대흥동,11440600
대흥동,35~39세,계,1085,1114060,대흥동,11440600
대흥동,35~39세,한국인,1006,1114060,대흥동,11440600
대흥동,35~39세,외국인,79,1114060,대흥동,11440600
대흥동,40~44세,계,1005,1114060,대흥동,11440600
대흥동,40~44세,한국인,960,1114060,대흥동,11440600
대흥동,40~44세,외국인,45,1114060,대흥동,11440600
대흥동,45~49세,계,1003,1114060,대흥동,11440600
대흥동,45~49세,한국인,976,1114060,대흥동,11440600
대흥동,45~49세,외국인,27,1114060,대흥동,11440600
대흥동,50~54세,계,1181,1114060,대흥동,11440600
대흥동,50~54세,한국인,1156,1114060,대흥동,11440600
대흥동,50~54세,외국인,25,1114060,대흥동,11440600
대흥동,55~59세,계,938,1114060,대흥동,11440600
대흥동,55~59세,한국인,900,1114060,대흥동,11440600
대흥동,55~59세,외국인,38,1114060,대흥동,11440600
대흥동,60~64세,계,895,1114060,대흥동,11440600
대흥동,60~64세,한국인,868,1114060,대흥동,11440600
대흥동,60~64세,외국인,27,1114060,대흥동,11440600
대흥동,65~69세,계,642,1114060,대흥동,11440600
대흥동,65~69세,한국인,634,1114060,대흥동,11440600
대흥동,65~69세,외국인,8,1114060,대흥동,11440600
대흥동,70~74세,계,454,1114060,대흥동,11440600
대흥동,70~74세,한국인,449,1114060,대흥동,11440600
대흥동,70~74세,외국인,5,1114060,대흥동,11440600
대흥동,75~79세,계,353,1114060,대흥동,11440600
대흥동,75~79세,한국인,352,1114060,대흥동,11440600
대흥동,75~79세,외국인,1,1114060,대흥동,11440600
대흥동,80~84세,계,348,1114060,대흥동,11440600
대흥동,80~84세,한국인,346,1114060,대흥동,11440600
대흥동,80~84세,외국인,2,1114060,대흥동,11440600
대흥동,85~89세,계,147,1114060,대흥동,11440600
대흥동,85~89세,한국인,146,1114060,대흥동,11440600
대흥동,85~89세,외국인,1,1114060,대흥동,11440600
대흥동,90~94세,계,53,1114060,대흥동,11440600
대흥동,90~94세,한국인,52,1114060,대흥동,11440600
대흥동,90~94세,외국인,1,1114060,대흥동,11440600
대흥동,95~99세,계,11,1114060,대흥동,11440600
대흥동,95~99세,한국인,11,1114060,대흥동,11440600
대흥동,95~99세,외국인,0,1114060,대흥동,11440600
대흥동,100세 이상,계,5,1114060,대흥동,11440600
대흥동,100세 이상,한국인,4,1114060,대흥동,11440600
대흥동,100세 이상,외국인,1,1114060,대흥동,11440600
염리동,계,계,17695,1114061,염리동,11440610
염리동,계,한국인,16783,1114061,염리동,11440610
염리동,계,외국인,912,1114061,염리동,11440610
염리동,0~4세,계,487,1114061,염리동,11440610
염리동,0~4세,한국인,479,1114061,염리동,11440610
염리동,0~4세,외국인,8,1114061,염리동,11440610
염리동,5~9세,계,822,1114061,염리동,11440610
염리동,5~9세,한국인,811,1114061,염리동,11440610
염리동,5~9세,외국인,11,1114061,염리동,11440610
염리동,10~14세,계,897,1114061,염리동,11440610
염리동,10~14세,한국인,891,1114061,염리동,11440610
염리동,10~14세,외국인,6,1114061,염리동,11440610
염리동,15~19세,계,778,1114061,염리동,11440610
염리동,15~19세,한국인,761,1114061,염리동,11440610
염리동,15~19세,외국인,17,1114061,염리동,11440610
염리동,20~24세,계,1265,1114061,염리동,11440610
염리동,20~24세,한국인,1090,1114061,염리동,11440610
염리동,20~24세,외국인,175,1114061,염리동,11440610
염리동,25~29세,계,1637,1114061,염리동,11440610
염리동,25~29세,한국인,1392,1114061,염리동,11440610
염리동,25~29세,외국인,245,1114061,염리동,11440610
염리동,30~34세,계,1672,1114061,염리동,11440610
염리동,30~34세,한국인,1416,1114061,염리동,11440610
염리동,30~34세,외국인,256,1114061,염리동,11440610
염리동,35~39세,계,1349,1114061,염리동,11440610
염리동,35~39세,한국인,1291,1114061,염리동,11440610
염리동,35~39세,외국인,58,1114061,염리동,11440610
염리동,40~44세,계,1601,1114061,염리동,11440610
염리동,40~44세,한국인,1561,1114061,염리동,11440610
염리동,40~44세,외국인,40,1114061,염리동,11440610
염리동,45~49세,계,1531,1114061,염리동,11440610
염리동,45~49세,한국인,1518,1114061,염리동,11440610
염리동,45~49세,외국인,13,1114061,염리동,11440610
염리동,50~54세,계,1474,1114061,염리동,11440610
염리동,50~54세,한국인,1449,1114061,염리동,11440610
염리동,50~54세,외국인,25,1114061,염리동,11440610
염리동,55~59세,계,1087,1114061,염리동,11440610
염리동,55~59세,한국인,1065,1114061,염리동,11440610
염리동,55~59세,외국인,22,1114061,염리동,11440610
염리동,60~64세,계,989,1114061,염리동,11440610
염리동,60~64세,한국인,966,1114061,염리동,11440610
염리동,60~64세,외국인,23,1114061,염리동,11440610
염리동,65~69세,계,678,1114061,염리동,11440610
염리동,65~69세,한국인,671,1114061,염리동,11440610
염리동,65~69세,외국인,7,1114061,염리동,11440610
염리동,70~74세,계,459,1114061,염리동,11440610
염리동,70~74세,한국인,456,1114061,염리동,11440610
염리동,70~74세,외국인,3,1114061,염리동,11440610
염리동,75~79세,계,411,1114061,염리동,11440610
염리동,75~79세,한국인,409,1114061,염리동,11440610
염리동,75~79세,외국인,2,1114061,염리동,11440610
염리동,80~84세,계,350,1114061,염리동,11440610
염리동,80~84세,한국인,349,1114061,염리동,11440610
염리동,80~84세,외국인,1,1114061,염리동,11440610
염리동,85~89세,계,153,1114061,염리동,11440610
염리동,85~89세,한국인,153,1114061,염리동,11440610
염리동,85~89세,외국인,0,1114061,염리동,11440610
염리동,90~94세,계,51,1114061,염리동,11440610
염리동,90~94세,한국인,51,1114061,염리동,11440610
염리동,90~94세,외국인,0,1114061,염리동,11440610
염리동,95~99세,계,4,1114061,염리동,11440610
염리동,95~99세,한국인,4,1114061,염리동,11440610
염리동,95~99세,외국인,0,1114061,염리동,11440610
염리동,100세 이상,계,0,1114061,염리동,11440610
염리동,100세 이상,한국인,0,1114061,염리동,11440610
염리동,100세 이상,외국인,0,1114061,염리동,11440610
신수동,계,계,22585,1114063,신수동,11440630
신수동,계,한국인,22219,1114063,신수동,11440630
신수동,계,외국인,366,1114063,신수동,11440630
신수동,0~4세,계,714,1114063,신수동,11440630
신수동,0~4세,한국인,708,1114063,신수동,11440630
신수동,0~4세,외국인,6,1114063,신수동,11440630
신수동,5~9세,계,856,1114063,신수동,11440630
신수동,5~9세,한국인,848,1114063,신수동,11440630
신수동,5~9세,외국인,8,1114063,신수동,11440630
신수동,10~14세,계,804,1114063,신수동,11440630
신수동,10~14세,한국인,802,1114063,신수동,11440630
신수동,10~14세,외국인,2,1114063,신수동,11440630
신수동,15~19세,계,1048,1114063,신수동,11440630
신수동,15~19세,한국인,1040,1114063,신수동,11440630
신수동,15~19세,외국인,8,1114063,신수동,11440630
신수동,20~24세,계,1620,1114063,신수동,11440630
신수동,20~24세,한국인,1540,1114063,신수동,11440630
신수동,20~24세,외국인,80,1114063,신수동,11440630
신수동,25~29세,계,1853,1114063,신수동,11440630
신수동,25~29세,한국인,1764,1114063,신수동,11440630
신수동,25~29세,외국인,89,1114063,신수동,11440630
신수동,30~34세,계,1675,1114063,신수동,11440630
신수동,30~34세,한국인,1634,1114063,신수동,11440630
신수동,30~34세,외국인,41,1114063,신수동,11440630
신수동,35~39세,계,1749,1114063,신수동,11440630
신수동,35~39세,한국인,1715,1114063,신수동,11440630
신수동,35~39세,외국인,34,1114063,신수동,11440630
신수동,40~44세,계,1860,1114063,신수동,11440630
신수동,40~44세,한국인,1830,1114063,신수동,11440630
신수동,40~44세,외국인,30,1114063,신수동,11440630
신수동,45~49세,계,1796,1114063,신수동,11440630
신수동,45~49세,한국인,1769,1114063,신수동,11440630
신수동,45~49세,외국인,27,1114063,신수동,11440630
신수동,50~54세,계,2115,1114063,신수동,11440630
신수동,50~54세,한국인,2105,1114063,신수동,11440630
신수동,50~54세,외국인,10,1114063,신수동,11440630
신수동,55~59세,계,1631,1114063,신수동,11440630
신수동,55~59세,한국인,1615,1114063,신수동,11440630
신수동,55~59세,외국인,16,1114063,신수동,11440630
신수동,60~64세,계,1492,1114063,신수동,11440630
신수동,60~64세,한국인,1486,1114063,신수동,11440630
신수동,60~64세,외국인,6,1114063,신수동,11440630
신수동,65~69세,계,1110,1114063,신수동,11440630
신수동,65~69세,한국인,1101,1114063,신수동,11440630
신수동,65~69세,외국인,9,1114063,신수동,11440630
신수동,70~74세,계,761,1114063,신수동,11440630
신수동,70~74세,한국인,761,1114063,신수동,11440630
신수동,70~74세,외국인,0,1114063,신수동,11440630
신수동,75~79세,계,636,1114063,신수동,11440630
신수동,75~79세,한국인,636,1114063,신수동,11440630
신수동,75~79세,외국인,0,1114063,신수동,11440630
신수동,80~84세,계,517,1114063,신수동,11440630
신수동,80~84세,한국인,517,1114063,신수동,11440630
신수동,80~84세,외국인,0,1114063,신수동,11440630
신수동,85~89세,계,249,1114063,신수동,11440630
신수동,85~89세,한국인,249,1114063,신수동,11440630
신수동,85~89세,외국인,0,1114063,신수동,11440630
신수동,90~94세,계,81,1114063,신수동,11440630
신수동,90~94세,한국인,81,1114063,신수동,11440630
신수동,90~94세,외국인,0,1114063,신수동,11440630
신수동,95~99세,계,13,1114063,신수동,11440630
신수동,95~99세,한국인,13,1114063,신수동,11440630
신수동,95~99세,외국인,0,1114063,신수동,11440630
신수동,100세 이상,계,5,1114063,신수동,11440630
신수동,100세 이상,한국인,5,1114063,신수동,11440630
신수동,100세 이상,외국인,0,1114063,신수동,11440630
서교동,계,계,26653,1114066,서교동,11440660
서교동,계,한국인,24420,1114066,서교동,11440660
서교동,계,외국인,2233,1114066,서교동,11440660
서교동,0~4세,계,328,1114066,서교동,11440660
서교동,0~4세,한국인,323,1114066,서교동,11440660
서교동,0~4세,외국인,5,1114066,서교동,11440660
서교동,5~9세,계,371,1114066,서교동,11440660
서교동,5~9세,한국인,360,1114066,서교동,11440660
서교동,5~9세,외국인,11,1114066,서교동,11440660
서교동,10~14세,계,436,1114066,서교동,11440660
서교동,10~14세,한국인,420,1114066,서교동,11440660
서교동,10~14세,외국인,16,1114066,서교동,11440660
서교동,15~19세,계,729,1114066,서교동,11440660
서교동,15~19세,한국인,673,1114066,서교동,11440660
서교동,15~19세,외국인,56,1114066,서교동,11440660
서교동,20~24세,계,3026,1114066,서교동,11440660
서교동,20~24세,한국인,2189,1114066,서교동,11440660
서교동,20~24세,외국인,837,1114066,서교동,11440660
서교동,25~29세,계,4601,1114066,서교동,11440660
서교동,25~29세,한국인,3916,1114066,서교동,11440660
서교동,25~29세,외국인,685,1114066,서교동,11440660
서교동,30~34세,계,3490,1114066,서교동,11440660
서교동,30~34세,한국인,3240,1114066,서교동,11440660
서교동,30~34세,외국인,250,1114066,서교동,11440660
서교동,35~39세,계,2264,1114066,서교동,11440660
서교동,35~39세,한국인,2149,1114066,서교동,11440660
서교동,35~39세,외국인,115,1114066,서교동,11440660
서교동,40~44세,계,1943,1114066,서교동,11440660
서교동,40~44세,한국인,1862,1114066,서교동,11440660
서교동,40~44세,외국인,81,1114066,서교동,11440660
서교동,45~49세,계,1669,1114066,서교동,11440660
서교동,45~49세,한국인,1630,1114066,서교동,11440660
서교동,45~49세,외국인,39,1114066,서교동,11440660
서교동,50~54세,계,1763,1114066,서교동,11440660
서교동,50~54세,한국인,1722,1114066,서교동,11440660
서교동,50~54세,외국인,41,1114066,서교동,11440660
서교동,55~59세,계,1368,1114066,서교동,11440660
서교동,55~59세,한국인,1328,1114066,서교동,11440660
서교동,55~59세,외국인,40,1114066,서교동,11440660
서교동,60~64세,계,1284,1114066,서교동,11440660
서교동,60~64세,한국인,1258,1114066,서교동,11440660
서교동,60~64세,외국인,26,1114066,서교동,11440660
서교동,65~69세,계,981,1114066,서교동,11440660
서교동,65~69세,한국인,962,1114066,서교동,11440660
서교동,65~69세,외국인,19,1114066,서교동,11440660
서교동,70~74세,계,809,1114066,서교동,11440660
서교동,70~74세,한국인,800,1114066,서교동,11440660
서교동,70~74세,외국인,9,1114066,서교동,11440660
서교동,75~79세,계,665,1114066,서교동,11440660
서교동,75~79세,한국인,665,1114066,서교동,11440660
서교동,75~79세,외국인,0,1114066,서교동,11440660
서교동,80~84세,계,499,1114066,서교동,11440660
서교동,80~84세,한국인,497,1114066,서교동,11440660
서교동,80~84세,외국인,2,1114066,서교동,11440660
서교동,85~89세,계,291,1114066,서교동,11440660
서교동,85~89세,한국인,291,1114066,서교동,11440660
서교동,85~89세,외국인,0,1114066,서교동,11440660
서교동,90~94세,계,113,1114066,서교동,11440660
서교동,90~94세,한국인,112,1114066,서교동,11440660
서교동,90~94세,외국인,1,1114066,서교동,11440660
서교동,95~99세,계,21,1114066,서교동,11440660
서교동,95~99세,한국인,21,1114066,서교동,11440660
서교동,95~99세,외국인,0,1114066,서교동,11440660
서교동,100세 이상,계,2,1114066,서교동,11440660
서교동,100세 이상,한국인,2,1114066,서교동,11440660
서교동,100세 이상,외국인,0,1114066,서교동,11440660
합정동,계,계,16955,1114068,합정동,11440680
합정동,계,한국인,16612,1114068,합정동,11440680
합정동,계,외국인,343,1114068,합정동,11440680
합정동,0~4세,계,371,1114068,합정동,11440680
합정동,0~4세,한국인,370,1114068,합정동,11440680
합정동,0~4세,외국인,1,1114068,합정동,11440680
합정동,5~9세,계,335,1114068,합정동,11440680
합정동,5~9세,한국인,331,1114068,합정동,11440680
합정동,5~9세,외국인,4,1114068,합정동,11440680
합정동,10~14세,계,368,1114068,합정동,11440680
합정동,10~14세,한국인,362,1114068,합정동,11440680
합정동,10~14세,외국인,6,1114068,합정동,11440680
합정동,15~19세,계,427,1114068,합정동,11440680
합정동,15~19세,한국인,422,1114068,합정동,11440680
합정동,15~19세,외국인,5,1114068,합정동,11440680
합정동,20~24세,계,1078,1114068,합정동,11440680
합정동,20~24세,한국인,1007,1114068,합정동,11440680
합정동,20~24세,외국인,71,1114068,합정동,11440680
합정동,25~29세,계,2123,1114068,합정동,11440680
합정동,25~29세,한국인,2060,1114068,합정동,11440680
합정동,25~29세,외국인,63,1114068,합정동,11440680
합정동,30~34세,계,2100,1114068,합정동,11440680
합정동,30~34세,한국인,2036,1114068,합정동,11440680
합정동,30~34세,외국인,64,1114068,합정동,11440680
합정동,35~39세,계,1570,1114068,합정동,11440680
합정동,35~39세,한국인,1530,1114068,합정동,11440680
합정동,35~39세,외국인,40,1114068,합정동,11440680
합정동,40~44세,계,1363,1114068,합정동,11440680
합정동,40~44세,한국인,1335,1114068,합정동,11440680
합정동,40~44세,외국인,28,1114068,합정동,11440680
합정동,45~49세,계,1176,1114068,합정동,11440680
합정동,45~49세,한국인,1161,1114068,합정동,11440680
합정동,45~49세,외국인,15,1114068,합정동,11440680
합정동,50~54세,계,1226,1114068,합정동,11440680
합정동,50~54세,한국인,1211,1114068,합정동,11440680
합정동,50~54세,외국인,15,1114068,합정동,11440680
합정동,55~59세,계,1050,1114068,합정동,11440680
합정동,55~59세,한국인,1036,1114068,합정동,11440680
합정동,55~59세,외국인,14,1114068,합정동,11440680
합정동,60~64세,계,1080,1114068,합정동,11440680
합정동,60~64세,한국인,1074,1114068,합정동,11440680
합정동,60~64세,외국인,6,1114068,합정동,11440680
합정동,65~69세,계,859,1114068,합정동,11440680
합정동,65~69세,한국인,855,1114068,합정동,11440680
합정동,65~69세,외국인,4,1114068,합정동,11440680
합정동,70~74세,계,631,1114068,합정동,11440680
합정동,70~74세,한국인,626,1114068,합정동,11440680
합정동,70~74세,외국인,5,1114068,합정동,11440680
합정동,75~79세,계,516,1114068,합정동,11440680
합정동,75~79세,한국인,515,1114068,합정동,11440680
합정동,75~79세,외국인,1,1114068,합정동,11440680
합정동,80~84세,계,403,1114068,합정동,11440680
합정동,80~84세,한국인,403,1114068,합정동,11440680
합정동,80~84세,외국인,0,1114068,합정동,11440680
합정동,85~89세,계,188,1114068,합정동,11440680
합정동,85~89세,한국인,187,1114068,합정동,11440680
합정동,85~89세,외국인,1,1114068,합정동,11440680
합정동,90~94세,계,71,1114068,합정동,11440680
합정동,90~94세,한국인,71,1114068,합정동,11440680
합정동,90~94세,외국인,0,1114068,합정동,11440680
합정동,95~99세,계,16,1114068,합정동,11440680
합정동,95~99세,한국인,16,1114068,합정동,11440680
합정동,95~99세,외국인,0,1114068,합정동,11440680
합정동,100세 이상,계,4,1114068,합정동,11440680
합정동,100세 이상,한국인,4,1114068,합정동,11440680
합정동,100세 이상,외국인,0,1114068,합정동,11440680
망원1동,계,계,19684,1114069,망원1동,11440690
망원1동,계,한국인,19363,1114069,망원1동,11440690
망원1동,계,외국인,321,1114069,망원1동,11440690
망원1동,0~4세,계,384,1114069,망원1동,11440690
망원1동,0~4세,한국인,379,1114069,망원1동,11440690
망원1동,0~4세,외국인,5,1114069,망원1동,11440690
망원1동,5~9세,계,473,1114069,망원1동,11440690
망원1동,5~9세,한국인,470,1114069,망원1동,11440690
망원1동,5~9세,외국인,3,1114069,망원1동,11440690
망원1동,10~14세,계,493,1114069,망원1동,11440690
망원1동,10~14세,한국인,485,1114069,망원1동,11440690
망원1동,10~14세,외국인,8,1114069,망원1동,11440690
망원1동,15~19세,계,640,1114069,망원1동,11440690
망원1동,15~19세,한국인,636,1114069,망원1동,11440690
망원1동,15~19세,외국인,4,1114069,망원1동,11440690
망원1동,20~24세,계,1119,1114069,망원1동,11440690
망원1동,20~24세,한국인,1085,1114069,망원1동,11440690
망원1동,20~24세,외국인,34,1114069,망원1동,11440690
망원1동,25~29세,계,2083,1114069,망원1동,11440690
망원1동,25~29세,한국인,2037,1114069,망원1동,11440690
망원1동,25~29세,외국인,46,1114069,망원1동,11440690
망원1동,30~34세,계,2046,1114069,망원1동,11440690
망원1동,30~34세,한국인,2015,1114069,망원1동,11440690
망원1동,30~34세,외국인,31,1114069,망원1동,11440690
망원1동,35~39세,계,1670,1114069,망원1동,11440690
망원1동,35~39세,한국인,1613,1114069,망원1동,11440690
망원1동,35~39세,외국인,57,1114069,망원1동,11440690
망원1동,40~44세,계,1625,1114069,망원1동,11440690
망원1동,40~44세,한국인,1589,1114069,망원1동,11440690
망원1동,40~44세,외국인,36,1114069,망원1동,11440690
망원1동,45~49세,계,1445,1114069,망원1동,11440690
망원1동,45~49세,한국인,1423,1114069,망원1동,11440690
망원1동,45~49세,외국인,22,1114069,망원1동,11440690
망원1동,50~54세,계,1582,1114069,망원1동,11440690
망원1동,50~54세,한국인,1566,1114069,망원1동,11440690
망원1동,50~54세,외국인,16,1114069,망원1동,11440690
망원1동,55~59세,계,1357,1114069,망원1동,11440690
망원1동,55~59세,한국인,1332,1114069,망원1동,11440690
망원1동,55~59세,외국인,25,1114069,망원1동,11440690
망원1동,60~64세,계,1323,1114069,망원1동,11440690
망원1동,60~64세,한국인,1309,1114069,망원1동,11440690
망원1동,60~64세,외국인,14,1114069,망원1동,11440690
망원1동,65~69세,계,1123,1114069,망원1동,11440690
망원1동,65~69세,한국인,1110,1114069,망원1동,11440690
망원1동,65~69세,외국인,13,1114069,망원1동,11440690
망원1동,70~74세,계,821,1114069,망원1동,11440690
망원1동,70~74세,한국인,816,1114069,망원1동,11440690
망원1동,70~74세,외국인,5,1114069,망원1동,11440690
망원1동,75~79세,계,677,1114069,망원1동,11440690
망원1동,75~79세,한국인,676,1114069,망원1동,11440690
망원1동,75~79세,외국인,1,1114069,망원1동,11440690
망원1동,80~84세,계,501,1114069,망원1동,11440690
망원1동,80~84세,한국인,500,1114069,망원1동,11440690
망원1동,80~84세,외국인,1,1114069,망원1동,11440690
망원1동,85~89세,계,241,1114069,망원1동,11440690
망원1동,85~89세,한국인,241,1114069,망원1동,11440690
망원1동,85~89세,외국인,0,1114069,망원1동,11440690
망원1동,90~94세,계,66,1114069,망원1동,11440690
망원1동,90~94세,한국인,66,1114069,망원1동,11440690
망원1동,90~94세,외국인,0,1114069,망원1동,11440690
망원1동,95~99세,계,14,1114069,망원1동,11440690
망원1동,95~99세,한국인,14,1114069,망원1동,11440690
망원1동,95~99세,외국인,0,1114069,망원1동,11440690
망원1동,100세 이상,계,1,1114069,망원1동,11440690
망원1동,100세 이상,한국인,1,1114069,망원1동,11440690
망원1동,100세 이상,외국인,0,1114069,망원1동,11440690
망원2동,계,계,18378,1114070,망원2동,11440700
망원2동,계,한국인,18187,1114070,망원2동,11440700
망원2동,계,외국인,191,1114070,망원2동,11440700
망원2동,0~4세,계,373,1114070,망원2동,11440700
망원2동,0~4세,한국인,372,1114070,망원2동,11440700
망원2동,0~4세,외국인,1,1114070,망원2동,11440700
망원2동,5~9세,계,542,1114070,망원2동,11440700
망원2동,5~9세,한국인,540,1114070,망원2동,11440700
망원2동,5~9세,외국인,2,1114070,망원2동,11440700
망원2동,10~14세,계,678,1114070,망원2동,11440700
망원2동,10~14세,한국인,676,1114070,망원2동,11440700
망원2동,10~14세,외국인,2,1114070,망원2동,11440700
망원2동,15~19세,계,789,1114070,망원2동,11440700
망원2동,15~19세,한국인,781,1114070,망원2동,11440700
망원2동,15~19세,외국인,8,1114070,망원2동,11440700
망원2동,20~24세,계,1114,1114070,망원2동,11440700
망원2동,20~24세,한국인,1100,1114070,망원2동,11440700
망원2동,20~24세,외국인,14,1114070,망원2동,11440700
망원2동,25~29세,계,1597,1114070,망원2동,11440700
망원2동,25~29세,한국인,1570,1114070,망원2동,11440700
망원2동,25~29세,외국인,27,1114070,망원2동,11440700
망원2동,30~34세,계,1531,1114070,망원2동,11440700
망원2동,30~34세,한국인,1506,1114070,망원2동,11440700
망원2동,30~34세,외국인,25,1114070,망원2동,11440700
망원2동,35~39세,계,1335,1114070,망원2동,11440700
망원2동,35~39세,한국인,1313,1114070,망원2동,11440700
망원2동,35~39세,외국인,22,1114070,망원2동,11440700
망원2동,40~44세,계,1519,1114070,망원2동,11440700
망원2동,40~44세,한국인,1500,1114070,망원2동,11440700
망원2동,40~44세,외국인,19,1114070,망원2동,11440700
망원2동,45~49세,계,1507,1114070,망원2동,11440700
망원2동,45~49세,한국인,1495,1114070,망원2동,11440700
망원2동,45~49세,외국인,12,1114070,망원2동,11440700
망원2동,50~54세,계,1651,1114070,망원2동,11440700
망원2동,50~54세,한국인,1634,1114070,망원2동,11440700
망원2동,50~54세,외국인,17,1114070,망원2동,11440700
망원2동,55~59세,계,1234,1114070,망원2동,11440700
망원2동,55~59세,한국인,1212,1114070,망원2동,11440700
망원2동,55~59세,외국인,22,1114070,망원2동,11440700
망원2동,60~64세,계,1253,1114070,망원2동,11440700
망원2동,60~64세,한국인,1243,1114070,망원2동,11440700
망원2동,60~64세,외국인,10,1114070,망원2동,11440700
망원2동,65~69세,계,1034,1114070,망원2동,11440700
망원2동,65~69세,한국인,1027,1114070,망원2동,11440700
망원2동,65~69세,외국인,7,1114070,망원2동,11440700
망원2동,70~74세,계,787,1114070,망원2동,11440700
망원2동,70~74세,한국인,787,1114070,망원2동,11440700
망원2동,70~74세,외국인,0,1114070,망원2동,11440700
망원2동,75~79세,계,666,1114070,망원2동,11440700
망원2동,75~79세,한국인,665,1114070,망원2동,11440700
망원2동,75~79세,외국인,1,1114070,망원2동,11440700
망원2동,80~84세,계,471,1114070,망원2동,11440700
망원2동,80~84세,한국인,469,1114070,망원2동,11440700
망원2동,80~84세,외국인,2,1114070,망원2동,11440700
망원2동,85~89세,계,221,1114070,망원2동,11440700
망원2동,85~89세,한국인,221,1114070,망원2동,11440700
망원2동,85~89세,외국인,0,1114070,망원2동,11440700
망원2동,90~94세,계,58,1114070,망원2동,11440700
망원2동,90~94세,한국인,58,1114070,망원2동,11440700
망원2동,90~94세,외국인,0,1114070,망원2동,11440700
망원2동,95~99세,계,13,1114070,망원2동,11440700
망원2동,95~99세,한국인,13,1114070,망원2동,11440700
망원2동,95~99세,외국인,0,1114070,망원2동,11440700
망원2동,100세 이상,계,5,1114070,망원2동,11440700
망원2동,100세 이상,한국인,5,1114070,망원2동,11440700
망원2동,100세 이상,외국인,0,1114070,망원2동,11440700
연남동,계,계,15481,1114071,연남동,11440710
연남동,계,한국인,14504,1114071,연남동,11440710
연남동,계,외국인,977,1114071,연남동,11440710
연남동,0~4세,계,255,1114071,연남동,11440710
연남동,0~4세,한국인,247,1114071,연남동,11440710
연남동,0~4세,외국인,8,1114071,연남동,11440710
연남동,5~9세,계,267,1114071,연남동,11440710
연남동,5~9세,한국인,257,1114071,연남동,11440710
연남동,5~9세,외국인,10,1114071,연남동,11440710
연남동,10~14세,계,327,1114071,연남동,11440710
연남동,10~14세,한국인,321,1114071,연남동,11440710
연남동,10~14세,외국인,6,1114071,연남동,11440710
연남동,15~19세,계,430,1114071,연남동,11440710
연남동,15~19세,한국인,408,1114071,연남동,11440710
연남동,15~19세,외국인,22,1114071,연남동,11440710
연남동,20~24세,계,1245,1114071,연남동,11440710
연남동,20~24세,한국인,1035,1114071,연남동,11440710
연남동,20~24세,외국인,210,1114071,연남동,11440710
연남동,25~29세,계,2168,1114071,연남동,11440710
연남동,25~29세,한국인,1977,1114071,연남동,11440710
연남동,25~29세,외국인,191,1114071,연남동,11440710
연남동,30~34세,계,1844,1114071,연남동,11440710
연남동,30~34세,한국인,1738,1114071,연남동,11440710
연남동,30~34세,외국인,106,1114071,연남동,11440710
연남동,35~39세,계,1346,1114071,연남동,11440710
연남동,35~39세,한국인,1267,1114071,연남동,11440710
연남동,35~39세,외국인,79,1114071,연남동,11440710
연남동,40~44세,계,1212,1114071,연남동,11440710
연남동,40~44세,한국인,1151,1114071,연남동,11440710
연남동,40~44세,외국인,61,1114071,연남동,11440710
