기준년도,통계항목,통계값,SIGNGU_NM,ADSTRD_NM,ADSTRD_CD
2014,숙박 및 음식점업,6.0,광진구,자양1동,1105064
2014,부동산 및 임대업,6.0,광진구,자양1동,1105064
2014,"예술, 스포츠 및 여가관련 서비스업",6.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양1동,1105064
2014,제조업,7.0,광진구,자양1동,1105064
2014,도매 및 소매,40.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,23.0,광진구,자양1동,1105064
2014,도매 및 소매,8.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양1동,1105064
2014,제조업,6.0,광진구,자양1동,1105064
2014,도매 및 소매,6.0,광진구,자양1동,1105064
2014,교육 서비스업,5.0,광진구,자양1동,1105064
2014,제조업,6.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,5.0,광진구,자양1동,1105064
2014,도매 및 소매,9.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,11.0,광진구,자양1동,1105064
2014,교육 서비스업,7.0,광진구,자양1동,1105064
2014,보건 및 사회복지 서비스업,5.0,광진구,자양1동,1105064
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양1동,1105064
2014,제조업,6.0,광진구,자양1동,1105064
2014,건설업,5.0,광진구,자양1동,1105064
2014,도매 및 소매,17.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,9.0,광진구,자양1동,1105064
2014,"전문, 과학 및 기술 서비스업",6.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,광진구,자양1동,1105064
2014,도매 및 소매,6.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양1동,1105064
2014,도매 및 소매,14.0,광진구,자양1동,1105064
2014,도매 및 소매,12.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양1동,1105064
2014,도매 및 소매,6.0,광진구,자양1동,1105064
2014,건설업,5.0,광진구,자양1동,1105064
2014,도매 및 소매,9.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,24.0,광진구,자양1동,1105064
2014,보건 및 사회복지 서비스업,6.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,광진구,자양1동,1105064
2014,도매 및 소매,16.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,11.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양1동,1105064
2014,도매 및 소매,27.0,광진구,자양1동,1105064
2014,숙박 및 음식점업,10.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양1동,1105064
2014,도매 및 소매,7.0,광진구,자양1동,1105064
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양1동,1105064
2014,제조업,6.0,광진구,자양2동,1105065
2014,건설업,8.0,광진구,자양2동,1105065
2014,도매 및 소매,15.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양2동,1105065
2014,제조업,16.0,광진구,자양2동,1105065
2014,건설업,6.0,광진구,자양2동,1105065
2014,도매 및 소매,27.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,30.0,광진구,자양2동,1105065
2014,부동산 및 임대업,5.0,광진구,자양2동,1105065
2014,보건 및 사회복지 서비스업,8.0,광진구,자양2동,1105065
2014,"예술, 스포츠 및 여가관련 서비스업",8.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",22.0,광진구,자양2동,1105065
2014,도매 및 소매,8.0,광진구,자양2동,1105065
2014,도매 및 소매,9.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양2동,1105065
2014,제조업,7.0,광진구,자양2동,1105065
2014,건설업,7.0,광진구,자양2동,1105065
2014,도매 및 소매,8.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,18.0,광진구,자양2동,1105065
2014,교육 서비스업,7.0,광진구,자양2동,1105065
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양2동,1105065
2014,도매 및 소매,16.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,6.0,광진구,자양2동,1105065
2014,교육 서비스업,6.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양2동,1105065
2014,건설업,8.0,광진구,자양2동,1105065
2014,도매 및 소매,14.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,7.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양2동,1105065
2014,도매 및 소매,11.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,9.0,광진구,자양2동,1105065
2014,부동산 및 임대업,6.0,광진구,자양2동,1105065
2014,교육 서비스업,6.0,광진구,자양2동,1105065
2014,보건 및 사회복지 서비스업,5.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양2동,1105065
2014,건설업,6.0,광진구,자양2동,1105065
2014,도매 및 소매,7.0,광진구,자양2동,1105065
2014,부동산 및 임대업,5.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양2동,1105065
2014,건설업,5.0,광진구,자양2동,1105065
2014,도매 및 소매,5.0,광진구,자양2동,1105065
2014,교육 서비스업,5.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양2동,1105065
2014,도매 및 소매,9.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,5.0,광진구,자양2동,1105065
2014,제조업,5.0,광진구,자양2동,1105065
2014,도매 및 소매,27.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,26.0,광진구,자양2동,1105065
2014,부동산 및 임대업,5.0,광진구,자양2동,1105065
2014,교육 서비스업,9.0,광진구,자양2동,1105065
2014,보건 및 사회복지 서비스업,5.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양2동,1105065
2014,제조업,6.0,광진구,자양2동,1105065
2014,건설업,5.0,광진구,자양2동,1105065
2014,도매 및 소매,7.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,9.0,광진구,자양2동,1105065
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양2동,1105065
2014,도매 및 소매,7.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,6.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양2동,1105065
2014,도매 및 소매,8.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,10.0,광진구,자양2동,1105065
2014,제조업,5.0,광진구,자양2동,1105065
2014,건설업,7.0,광진구,자양2동,1105065
2014,도매 및 소매,27.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,31.0,광진구,자양2동,1105065
2014,방송통신 및 정보서비스업,19.0,광진구,자양2동,1105065
2014,금융 및 보험업,7.0,광진구,자양2동,1105065
2014,부동산 및 임대업,9.0,광진구,자양2동,1105065
2014,"전문, 과학 및 기술 서비스업",36.0,광진구,자양2동,1105065
2014,사업시설 관리 및 사업 지원 서비스업,8.0,광진구,자양2동,1105065
2014,교육 서비스업,9.0,광진구,자양2동,1105065
2014,보건 및 사회복지 서비스업,8.0,광진구,자양2동,1105065
2014,"예술, 스포츠 및 여가관련 서비스업",11.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",22.0,광진구,자양2동,1105065
2014,교육 서비스업,5.0,광진구,자양2동,1105065
2014,도매 및 소매,10.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양2동,1105065
2014,도매 및 소매,11.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,9.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양2동,1105065
2014,건설업,7.0,광진구,자양2동,1105065
2014,도매 및 소매,22.0,광진구,자양2동,1105065
2014,숙박 및 음식점업,9.0,광진구,자양2동,1105065
2014,보건 및 사회복지 서비스업,7.0,광진구,자양2동,1105065
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양2동,1105065
2014,제조업,5.0,광진구,자양2동,1105065
2014,도매 및 소매,10.0,광진구,자양2동,1105065
2014,제조업,5.0,광진구,자양3동,1105066
2014,도매 및 소매,12.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,8.0,광진구,자양3동,1105066
2014,교육 서비스업,5.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양3동,1105066
2014,도매 및 소매,5.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,9.0,광진구,자양3동,1105066
2014,도매 및 소매,7.0,광진구,자양3동,1105066
2014,도매 및 소매,6.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,6.0,광진구,자양3동,1105066
2014,부동산 및 임대업,13.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",13.0,광진구,자양3동,1105066
2014,도매 및 소매,124.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,82.0,광진구,자양3동,1105066
2014,금융 및 보험업,8.0,광진구,자양3동,1105066
2014,부동산 및 임대업,8.0,광진구,자양3동,1105066
2014,사업시설 관리 및 사업 지원 서비스업,5.0,광진구,자양3동,1105066
2014,보건 및 사회복지 서비스업,8.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",15.0,광진구,자양3동,1105066
2014,도매 및 소매,12.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,11.0,광진구,자양3동,1105066
2014,부동산 및 임대업,11.0,광진구,자양3동,1105066
2014,교육 서비스업,26.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양3동,1105066
2014,도매 및 소매,7.0,광진구,자양3동,1105066
2014,도매 및 소매,5.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,7.0,광진구,자양3동,1105066
2014,교육 서비스업,10.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양3동,1105066
2014,도매 및 소매,5.0,광진구,자양3동,1105066
2014,도매 및 소매,12.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,20.0,광진구,자양3동,1105066
2014,부동산 및 임대업,10.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양3동,1105066
2014,도매 및 소매,7.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양3동,1105066
2014,도매 및 소매,5.0,광진구,자양3동,1105066
2014,도매 및 소매,14.0,광진구,자양3동,1105066
2014,도매 및 소매,11.0,광진구,자양3동,1105066
2014,교육 서비스업,11.0,광진구,자양3동,1105066
2014,보건 및 사회복지 서비스업,6.0,광진구,자양3동,1105066
2014,도매 및 소매,6.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,16.0,광진구,자양3동,1105066
2014,보건 및 사회복지 서비스업,8.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양3동,1105066
2014,제조업,5.0,광진구,자양3동,1105066
2014,도매 및 소매,12.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,12.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양3동,1105066
2014,제조업,5.0,광진구,자양3동,1105066
2014,도매 및 소매,7.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,7.0,광진구,자양3동,1105066
2014,교육 서비스업,12.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양3동,1105066
2014,도매 및 소매,8.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,7.0,광진구,자양3동,1105066
2014,부동산 및 임대업,5.0,광진구,자양3동,1105066
2014,교육 서비스업,6.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양3동,1105066
2014,도매 및 소매,5.0,광진구,자양3동,1105066
2014,숙박 및 음식점업,8.0,광진구,자양3동,1105066
2014,부동산 및 임대업,5.0,광진구,자양3동,1105066
2014,교육 서비스업,7.0,광진구,자양3동,1105066
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양3동,1105066
2014,도매 및 소매,33.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,35.0,광진구,자양4동,1105067
2014,부동산 및 임대업,5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",14.0,광진구,자양4동,1105067
2014,제조업,22.0,광진구,자양4동,1105067
2014,건설업,5.0,광진구,자양4동,1105067
2014,도매 및 소매,29.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,16.0,광진구,자양4동,1105067
2014,"전문, 과학 및 기술 서비스업",9.0,광진구,자양4동,1105067
2014,교육 서비스업,5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양4동,1105067
2014,제조업,5.0,광진구,자양4동,1105067
2014,도매 및 소매,22.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,32.0,광진구,자양4동,1105067
2014,"전문, 과학 및 기술 서비스업",6.0,광진구,자양4동,1105067
2014,교육 서비스업,7.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",9.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,광진구,자양4동,1105067
2014,제조업,5.0,광진구,자양4동,1105067
2014,도매 및 소매,22.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,20.0,광진구,자양4동,1105067
2014,"전문, 과학 및 기술 서비스업",5.0,광진구,자양4동,1105067
2014,교육 서비스업,8.0,광진구,자양4동,1105067
2014,보건 및 사회복지 서비스업,11.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",14.0,광진구,자양4동,1105067
2014,도매 및 소매,18.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,37.0,광진구,자양4동,1105067
2014,부동산 및 임대업,7.0,광진구,자양4동,1105067
2014,"전문, 과학 및 기술 서비스업",6.0,광진구,자양4동,1105067
2014,사업시설 관리 및 사업 지원 서비스업,5.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",8.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",15.0,광진구,자양4동,1105067
2014,제조업,6.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,16.0,광진구,자양4동,1105067
2014,도매 및 소매,19.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양4동,1105067
2014,제조업,6.0,광진구,자양4동,1105067
2014,도매 및 소매,34.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,14.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,광진구,자양4동,1105067
2014,제조업,7.0,광진구,자양4동,1105067
2014,도매 및 소매,7.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,16.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양4동,1105067
2014,도매 및 소매,24.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,18.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양4동,1105067
2014,도매 및 소매,14.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,15.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,6.0,광진구,자양4동,1105067
2014,도매 및 소매,6.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,7.0,광진구,자양4동,1105067
2014,도매 및 소매,6.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양4동,1105067
2014,제조업,5.0,광진구,자양4동,1105067
2014,도매 및 소매,19.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,11.0,광진구,자양4동,1105067
2014,부동산 및 임대업,7.0,광진구,자양4동,1105067
2014,교육 서비스업,5.0,광진구,자양4동,1105067
2014,보건 및 사회복지 서비스업,5.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양4동,1105067
2014,도매 및 소매,5.0,광진구,자양4동,1105067
2014,제조업,9.0,광진구,자양4동,1105067
2014,도매 및 소매,45.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,25.0,광진구,자양4동,1105067
2014,보건 및 사회복지 서비스업,6.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",6.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양4동,1105067
2014,도매 및 소매,13.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,15.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",6.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양4동,1105067
2014,제조업,7.0,광진구,자양4동,1105067
2014,도매 및 소매,6.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,19.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,광진구,자양4동,1105067
2014,제조업,6.0,광진구,자양4동,1105067
2014,도매 및 소매,18.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,5.0,광진구,자양4동,1105067
2014,제조업,10.0,광진구,자양4동,1105067
2014,도매 및 소매,10.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,22.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,광진구,자양4동,1105067
2014,도매 및 소매,6.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양4동,1105067
2014,도매 및 소매,25.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,22.0,광진구,자양4동,1105067
2014,교육 서비스업,5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양4동,1105067
2014,도매 및 소매,6.0,광진구,자양4동,1105067
2014,도매 및 소매,13.0,광진구,자양4동,1105067
2014,제조업,20.0,광진구,자양4동,1105067
2014,건설업,7.0,광진구,자양4동,1105067
2014,도매 및 소매,23.0,광진구,자양4동,1105067
2014,운수업,6.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,23.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,광진구,자양4동,1105067
2014,도매 및 소매,10.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,광진구,자양4동,1105067
2014,제조업,8.0,광진구,자양4동,1105067
2014,도매 및 소매,27.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,13.0,광진구,자양4동,1105067
2014,보건 및 사회복지 서비스업,5.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,광진구,자양4동,1105067
2014,도매 및 소매,12.0,광진구,자양4동,1105067
2014,숙박 및 음식점업,7.0,광진구,자양4동,1105067
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,광진구,자양4동,1105067
2014,건설업,5.0,광진구,자양4동,1105067
2014,도매 및 소매,5.0,광진구,자양4동,1105067
2014,도매 및 소매,9.0,광진구,자양4동,1105067
2014,도매 및 소매,15.0,광진구,자양4동,1105067
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,광진구,자양4동,1105067
2014,도매 및 소매,14.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,42.0,동대문구,회기동,1106071
2014,방송통신 및 정보서비스업,7.0,동대문구,회기동,1106071
2014,사업시설 관리 및 사업 지원 서비스업,5.0,동대문구,회기동,1106071
2014,교육 서비스업,20.0,동대문구,회기동,1106071
2014,도매 및 소매,46.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,129.0,동대문구,회기동,1106071
2014,교육 서비스업,5.0,동대문구,회기동,1106071
2014,"예술, 스포츠 및 여가관련 서비스업",18.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",14.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,66.0,동대문구,회기동,1106071
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,동대문구,회기동,1106071
2014,제조업,10.0,동대문구,회기동,1106071
2014,도매 및 소매,51.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,33.0,동대문구,회기동,1106071
2014,부동산 및 임대업,5.0,동대문구,회기동,1106071
2014,교육 서비스업,8.0,동대문구,회기동,1106071
2014,보건 및 사회복지 서비스업,7.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",12.0,동대문구,회기동,1106071
2014,도매 및 소매,24.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,63.0,동대문구,회기동,1106071
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,동대문구,회기동,1106071
2014,도매 및 소매,9.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,20.0,동대문구,회기동,1106071
2014,도매 및 소매,16.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,7.0,동대문구,회기동,1106071
2014,교육 서비스업,8.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,동대문구,회기동,1106071
2014,도매 및 소매,12.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,13.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,동대문구,회기동,1106071
2014,도매 및 소매,23.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,32.0,동대문구,회기동,1106071
2014,부동산 및 임대업,8.0,동대문구,회기동,1106071
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,동대문구,회기동,1106071
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,동대문구,회기동,1106071
2014,도매 및 소매,5.0,동대문구,회기동,1106071
2014,숙박 및 음식점업,6.0,동대문구,회기동,1106071
2014,도매 및 소매,39.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,54.0,동대문구,휘경1동,1106072
2014,"예술, 스포츠 및 여가관련 서비스업",9.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,동대문구,휘경1동,1106072
2014,제조업,11.0,동대문구,휘경1동,1106072
2014,건설업,5.0,동대문구,휘경1동,1106072
2014,도매 및 소매,53.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,25.0,동대문구,휘경1동,1106072
2014,부동산 및 임대업,9.0,동대문구,휘경1동,1106072
2014,"전문, 과학 및 기술 서비스업",7.0,동대문구,휘경1동,1106072
2014,사업시설 관리 및 사업 지원 서비스업,6.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",13.0,동대문구,휘경1동,1106072
2014,제조업,6.0,동대문구,휘경1동,1106072
2014,도매 및 소매,14.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,5.0,동대문구,휘경1동,1106072
2014,교육 서비스업,5.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",13.0,동대문구,휘경1동,1106072
2014,제조업,8.0,동대문구,휘경1동,1106072
2014,도매 및 소매,19.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,26.0,동대문구,휘경1동,1106072
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",16.0,동대문구,휘경1동,1106072
2014,도매 및 소매,12.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,9.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,동대문구,휘경1동,1106072
2014,건설업,6.0,동대문구,휘경1동,1106072
2014,도매 및 소매,8.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,6.0,동대문구,휘경1동,1106072
2014,제조업,10.0,동대문구,휘경1동,1106072
2014,도매 및 소매,7.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,8.0,동대문구,휘경1동,1106072
2014,도매 및 소매,16.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,7.0,동대문구,휘경1동,1106072
2014,부동산 및 임대업,5.0,동대문구,휘경1동,1106072
2014,교육 서비스업,5.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,동대문구,휘경1동,1106072
2014,제조업,6.0,동대문구,휘경1동,1106072
2014,도매 및 소매,11.0,동대문구,휘경1동,1106072
2014,보건 및 사회복지 서비스업,6.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,동대문구,휘경1동,1106072
2014,도매 및 소매,11.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,14.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",10.0,동대문구,휘경1동,1106072
2014,제조업,15.0,동대문구,휘경1동,1106072
2014,건설업,8.0,동대문구,휘경1동,1106072
2014,도매 및 소매,50.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,15.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,동대문구,휘경1동,1106072
2014,도매 및 소매,11.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,41.0,동대문구,휘경1동,1106072
2014,부동산 및 임대업,5.0,동대문구,휘경1동,1106072
2014,보건 및 사회복지 서비스업,5.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,6.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,동대문구,휘경1동,1106072
2014,숙박 및 음식점업,6.0,동대문구,휘경1동,1106072
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,동대문구,휘경2동,1106073
2014,도매 및 소매,5.0,동대문구,휘경2동,1106073
2014,도매 및 소매,26.0,동대문구,휘경2동,1106073
2014,숙박 및 음식점업,25.0,동대문구,휘경2동,1106073
2014,부동산 및 임대업,7.0,동대문구,휘경2동,1106073
2014,교육 서비스업,5.0,동대문구,휘경2동,1106073
