`행정동코드`,`구분`,`평균소득(만원)`,`소득금액구간`,`금액구간별인원수비중(%)`,`정보미제공구간해당여부(Y제공불가)`,ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
11350700,60세이상,3750,2천만원미만,9,N,1111072,상계8동,11350700
11350700,60세이상,3750,3천만원미만,23,N,1111072,상계8동,11350700
11350700,60세이상,3750,4천만원미만,23,N,1111072,상계8동,11350700
11350700,60세이상,3750,5천만원미만,28,N,1111072,상계8동,11350700
11350700,60세이상,3750,5천만원이상,17,N,1111072,상계8동,11350700
11350710,전체,3907,2천만원미만,9,N,1111073,상계9동,11350710
11350710,전체,3907,3천만원미만,20,N,1111073,상계9동,11350710
11350710,전체,3907,4천만원미만,28,N,1111073,상계9동,11350710
11350710,전체,3907,5천만원미만,23,N,1111073,상계9동,11350710
11350710,전체,3907,5천만원이상,21,N,1111073,상계9동,11350710
11350710,남성,4331,2천만원미만,5,N,1111073,상계9동,11350710
11350710,남성,4331,3천만원미만,16,N,1111073,상계9동,11350710
11350710,남성,4331,4천만원미만,23,N,1111073,상계9동,11350710
11350710,남성,4331,5천만원미만,25,N,1111073,상계9동,11350710
11350710,남성,4331,5천만원이상,31,N,1111073,상계9동,11350710
11350710,여성,3361,2천만원미만,14,N,1111073,상계9동,11350710
11350710,여성,3361,3천만원미만,24,N,1111073,상계9동,11350710
11350710,여성,3361,4천만원미만,33,N,1111073,상계9동,11350710
11350710,여성,3361,5천만원미만,21,N,1111073,상계9동,11350710
11350710,여성,3361,5천만원이상,9,N,1111073,상계9동,11350710
11350710,20대,2306,2천만원미만,33,N,1111073,상계9동,11350710
11350710,20대,2306,3천만원미만,48,N,1111073,상계9동,11350710
11350710,20대,2306,4천만원미만,15,N,1111073,상계9동,11350710
11350710,20대,2306,5천만원미만,4,N,1111073,상계9동,11350710
11350710,20대,2306,5천만원이상,1,N,1111073,상계9동,11350710
11350710,30대,3296,2천만원미만,10,N,1111073,상계9동,11350710
11350710,30대,3296,3천만원미만,32,N,1111073,상계9동,11350710
11350710,30대,3296,4천만원미만,34,N,1111073,상계9동,11350710
11350710,30대,3296,5천만원미만,17,N,1111073,상계9동,11350710
11350710,30대,3296,5천만원이상,8,N,1111073,상계9동,11350710
11350710,40대,4330,2천만원미만,5,N,1111073,상계9동,11350710
11350710,40대,4330,3천만원미만,9,N,1111073,상계9동,11350710
11350710,40대,4330,4천만원미만,28,N,1111073,상계9동,11350710
11350710,40대,4330,5천만원미만,30,N,1111073,상계9동,11350710
11350710,40대,4330,5천만원이상,28,N,1111073,상계9동,11350710
11350710,50대,4648,2천만원미만,5,N,1111073,상계9동,11350710
11350710,50대,4648,3천만원미만,9,N,1111073,상계9동,11350710
11350710,50대,4648,4천만원미만,23,N,1111073,상계9동,11350710
11350710,50대,4648,5천만원미만,26,N,1111073,상계9동,11350710
11350710,50대,4648,5천만원이상,37,N,1111073,상계9동,11350710
11350710,60세이상,3749,2천만원미만,9,N,1111073,상계9동,11350710
11350710,60세이상,3749,3천만원미만,21,N,1111073,상계9동,11350710
11350710,60세이상,3749,4천만원미만,27,N,1111073,상계9동,11350710
11350710,60세이상,3749,5천만원미만,24,N,1111073,상계9동,11350710
11350710,60세이상,3749,5천만원이상,18,N,1111073,상계9동,11350710
11350720,전체,3924,2천만원미만,9,N,1111074,상계10동,11350720
11350720,전체,3924,3천만원미만,20,N,1111074,상계10동,11350720
11350720,전체,3924,4천만원미만,28,N,1111074,상계10동,11350720
11350720,전체,3924,5천만원미만,21,N,1111074,상계10동,11350720
11350720,전체,3924,5천만원이상,22,N,1111074,상계10동,11350720
11350720,남성,4382,2천만원미만,4,N,1111074,상계10동,11350720
11350720,남성,4382,3천만원미만,17,N,1111074,상계10동,11350720
11350720,남성,4382,4천만원미만,23,N,1111074,상계10동,11350720
11350720,남성,4382,5천만원미만,23,N,1111074,상계10동,11350720
11350720,남성,4382,5천만원이상,33,N,1111074,상계10동,11350720
11350720,여성,3412,2천만원미만,14,N,1111074,상계10동,11350720
11350720,여성,3412,3천만원미만,23,N,1111074,상계10동,11350720
11350720,여성,3412,4천만원미만,32,N,1111074,상계10동,11350720
11350720,여성,3412,5천만원미만,20,N,1111074,상계10동,11350720
11350720,여성,3412,5천만원이상,11,N,1111074,상계10동,11350720
11350720,20대,2351,2천만원미만,33,N,1111074,상계10동,11350720
11350720,20대,2351,3천만원미만,45,N,1111074,상계10동,11350720
11350720,20대,2351,4천만원미만,16,N,1111074,상계10동,11350720
11350720,20대,2351,5천만원미만,4,N,1111074,상계10동,11350720
11350720,20대,2351,5천만원이상,2,N,1111074,상계10동,11350720
11350720,30대,3311,2천만원미만,10,N,1111074,상계10동,11350720
11350720,30대,3311,3천만원미만,29,N,1111074,상계10동,11350720
11350720,30대,3311,4천만원미만,35,N,1111074,상계10동,11350720
11350720,30대,3311,5천만원미만,17,N,1111074,상계10동,11350720
11350720,30대,3311,5천만원이상,9,N,1111074,상계10동,11350720
11350720,40대,4330,2천만원미만,5,N,1111074,상계10동,11350720
11350720,40대,4330,3천만원미만,11,N,1111074,상계10동,11350720
11350720,40대,4330,4천만원미만,28,N,1111074,상계10동,11350720
11350720,40대,4330,5천만원미만,28,N,1111074,상계10동,11350720
11350720,40대,4330,5천만원이상,28,N,1111074,상계10동,11350720
11350720,50대,4752,2천만원미만,5,N,1111074,상계10동,11350720
11350720,50대,4752,3천만원미만,8,N,1111074,상계10동,11350720
11350720,50대,4752,4천만원미만,24,N,1111074,상계10동,11350720
11350720,50대,4752,5천만원미만,24,N,1111074,상계10동,11350720
11350720,50대,4752,5천만원이상,39,N,1111074,상계10동,11350720
11350720,60세이상,3916,2천만원미만,8,N,1111074,상계10동,11350720
11350720,60세이상,3916,3천만원미만,22,N,1111074,상계10동,11350720
11350720,60세이상,3916,4천만원미만,24,N,1111074,상계10동,11350720
11350720,60세이상,3916,5천만원미만,24,N,1111074,상계10동,11350720
11350720,60세이상,3916,5천만원이상,22,N,1111074,상계10동,11350720
11380510,전체,3608,2천만원미만,10,N,1112051,녹번동,11380510
11380510,전체,3608,3천만원미만,25,N,1112051,녹번동,11380510
11380510,전체,3608,4천만원미만,31,N,1112051,녹번동,11380510
11380510,전체,3608,5천만원미만,19,N,1112051,녹번동,11380510
11380510,전체,3608,5천만원이상,15,N,1112051,녹번동,11380510
11380510,남성,3933,2천만원미만,6,N,1112051,녹번동,11380510
11380510,남성,3933,3천만원미만,24,N,1112051,녹번동,11380510
11380510,남성,3933,4천만원미만,27,N,1112051,녹번동,11380510
11380510,남성,3933,5천만원미만,22,N,1112051,녹번동,11380510
11380510,남성,3933,5천만원이상,21,N,1112051,녹번동,11380510
11380510,여성,3249,2천만원미만,15,N,1112051,녹번동,11380510
11380510,여성,3249,3천만원미만,26,N,1112051,녹번동,11380510
11380510,여성,3249,4천만원미만,35,N,1112051,녹번동,11380510
11380510,여성,3249,5천만원미만,16,N,1112051,녹번동,11380510
11380510,여성,3249,5천만원이상,8,N,1112051,녹번동,11380510
11380510,20대,2424,2천만원미만,31,N,1112051,녹번동,11380510
11380510,20대,2424,3천만원미만,43,N,1112051,녹번동,11380510
11380510,20대,2424,4천만원미만,18,N,1112051,녹번동,11380510
11380510,20대,2424,5천만원미만,6,N,1112051,녹번동,11380510
11380510,20대,2424,5천만원이상,1,N,1112051,녹번동,11380510
11380510,30대,3231,2천만원미만,10,N,1112051,녹번동,11380510
11380510,30대,3231,3천만원미만,32,N,1112051,녹번동,11380510
11380510,30대,3231,4천만원미만,37,N,1112051,녹번동,11380510
11380510,30대,3231,5천만원미만,15,N,1112051,녹번동,11380510
11380510,30대,3231,5천만원이상,7,N,1112051,녹번동,11380510
11380510,40대,4078,2천만원미만,6,N,1112051,녹번동,11380510
11380510,40대,4078,3천만원미만,14,N,1112051,녹번동,11380510
11380510,40대,4078,4천만원미만,31,N,1112051,녹번동,11380510
11380510,40대,4078,5천만원미만,27,N,1112051,녹번동,11380510
11380510,40대,4078,5천만원이상,22,N,1112051,녹번동,11380510
11380510,50대,4232,2천만원미만,6,N,1112051,녹번동,11380510
11380510,50대,4232,3천만원미만,15,N,1112051,녹번동,11380510
11380510,50대,4232,4천만원미만,30,N,1112051,녹번동,11380510
11380510,50대,4232,5천만원미만,23,N,1112051,녹번동,11380510
11380510,50대,4232,5천만원이상,26,N,1112051,녹번동,11380510
11380510,60세이상,3333,2천만원미만,11,N,1112051,녹번동,11380510
11380510,60세이상,3333,3천만원미만,34,N,1112051,녹번동,11380510
11380510,60세이상,3333,4천만원미만,27,N,1112051,녹번동,11380510
11380510,60세이상,3333,5천만원미만,17,N,1112051,녹번동,11380510
11380510,60세이상,3333,5천만원이상,11,N,1112051,녹번동,11380510
11380520,전체,4025,2천만원미만,8,N,1112052,불광1동,11380520
11380520,전체,4025,3천만원미만,19,N,1112052,불광1동,11380520
11380520,전체,4025,4천만원미만,27,N,1112052,불광1동,11380520
11380520,전체,4025,5천만원미만,21,N,1112052,불광1동,11380520
11380520,전체,4025,5천만원이상,24,N,1112052,불광1동,11380520
11380520,남성,4444,2천만원미만,5,N,1112052,불광1동,11380520
11380520,남성,4444,3천만원미만,17,N,1112052,불광1동,11380520
11380520,남성,4444,4천만원미만,21,N,1112052,불광1동,11380520
11380520,남성,4444,5천만원미만,23,N,1112052,불광1동,11380520
11380520,남성,4444,5천만원이상,33,N,1112052,불광1동,11380520
11380520,여성,3552,2천만원미만,12,N,1112052,불광1동,11380520
11380520,여성,3552,3천만원미만,21,N,1112052,불광1동,11380520
11380520,여성,3552,4천만원미만,34,N,1112052,불광1동,11380520
11380520,여성,3552,5천만원미만,19,N,1112052,불광1동,11380520
11380520,여성,3552,5천만원이상,14,N,1112052,불광1동,11380520
11380520,20대,2451,2천만원미만,31,N,1112052,불광1동,11380520
11380520,20대,2451,3천만원미만,44,N,1112052,불광1동,11380520
11380520,20대,2451,4천만원미만,18,N,1112052,불광1동,11380520
11380520,20대,2451,5천만원미만,5,N,1112052,불광1동,11380520
11380520,20대,2451,5천만원이상,2,N,1112052,불광1동,11380520
11380520,30대,3563,2천만원미만,8,N,1112052,불광1동,11380520
11380520,30대,3563,3천만원미만,27,N,1112052,불광1동,11380520
11380520,30대,3563,4천만원미만,33,N,1112052,불광1동,11380520
11380520,30대,3563,5천만원미만,17,N,1112052,불광1동,11380520
11380520,30대,3563,5천만원이상,15,N,1112052,불광1동,11380520
11380520,40대,4535,2천만원미만,4,N,1112052,불광1동,11380520
11380520,40대,4535,3천만원미만,9,N,1112052,불광1동,11380520
11380520,40대,4535,4천만원미만,27,N,1112052,불광1동,11380520
11380520,40대,4535,5천만원미만,27,N,1112052,불광1동,11380520
11380520,40대,4535,5천만원이상,33,N,1112052,불광1동,11380520
11380520,50대,4726,2천만원미만,5,N,1112052,불광1동,11380520
11380520,50대,4726,3천만원미만,9,N,1112052,불광1동,11380520
11380520,50대,4726,4천만원미만,24,N,1112052,불광1동,11380520
11380520,50대,4726,5천만원미만,26,N,1112052,불광1동,11380520
11380520,50대,4726,5천만원이상,37,N,1112052,불광1동,11380520
11380520,60세이상,3689,2천만원미만,9,N,1112052,불광1동,11380520
11380520,60세이상,3689,3천만원미만,28,N,1112052,불광1동,11380520
11380520,60세이상,3689,4천만원미만,25,N,1112052,불광1동,11380520
11380520,60세이상,3689,5천만원미만,20,N,1112052,불광1동,11380520
11380520,60세이상,3689,5천만원이상,18,N,1112052,불광1동,11380520
11380530,전체,3547,2천만원미만,12,N,1112072,불광2동,11380530
11380530,전체,3547,3천만원미만,24,N,1112072,불광2동,11380530
11380530,전체,3547,4천만원미만,32,N,1112072,불광2동,11380530
11380530,전체,3547,5천만원미만,18,N,1112072,불광2동,11380530
11380530,전체,3547,5천만원이상,14,N,1112072,불광2동,11380530
11380530,남성,3869,2천만원미만,6,N,1112072,불광2동,11380530
11380530,남성,3869,3천만원미만,23,N,1112072,불광2동,11380530
11380530,남성,3869,4천만원미만,30,N,1112072,불광2동,11380530
11380530,남성,3869,5천만원미만,21,N,1112072,불광2동,11380530
11380530,남성,3869,5천만원이상,20,N,1112072,불광2동,11380530
11380530,여성,3193,2천만원미만,17,N,1112072,불광2동,11380530
11380530,여성,3193,3천만원미만,25,N,1112072,불광2동,11380530
11380530,여성,3193,4천만원미만,35,N,1112072,불광2동,11380530
11380530,여성,3193,5천만원미만,15,N,1112072,불광2동,11380530
11380530,여성,3193,5천만원이상,7,N,1112072,불광2동,11380530
11380530,20대,2389,2천만원미만,35,N,1112072,불광2동,11380530
11380530,20대,2389,3천만원미만,39,N,1112072,불광2동,11380530
11380530,20대,2389,4천만원미만,20,N,1112072,불광2동,11380530
11380530,20대,2389,5천만원미만,5,N,1112072,불광2동,11380530
11380530,20대,2389,5천만원이상,1,N,1112072,불광2동,11380530
11380530,30대,3234,2천만원미만,12,N,1112072,불광2동,11380530
11380530,30대,3234,3천만원미만,29,N,1112072,불광2동,11380530
11380530,30대,3234,4천만원미만,38,N,1112072,불광2동,11380530
11380530,30대,3234,5천만원미만,14,N,1112072,불광2동,11380530
11380530,30대,3234,5천만원이상,7,N,1112072,불광2동,11380530
11380530,40대,3987,2천만원미만,7,N,1112072,불광2동,11380530
11380530,40대,3987,3천만원미만,15,N,1112072,불광2동,11380530
11380530,40대,3987,4천만원미만,33,N,1112072,불광2동,11380530
11380530,40대,3987,5천만원미만,26,N,1112072,불광2동,11380530
11380530,40대,3987,5천만원이상,20,N,1112072,불광2동,11380530
11380530,50대,4117,2천만원미만,7,N,1112072,불광2동,11380530
11380530,50대,4117,3천만원미만,14,N,1112072,불광2동,11380530
11380530,50대,4117,4천만원미만,32,N,1112072,불광2동,11380530
11380530,50대,4117,5천만원미만,23,N,1112072,불광2동,11380530
11380530,50대,4117,5천만원이상,24,N,1112072,불광2동,11380530
11380530,60세이상,3338,2천만원미만,11,N,1112072,불광2동,11380530
11380530,60세이상,3338,3천만원미만,32,N,1112072,불광2동,11380530
11380530,60세이상,3338,4천만원미만,29,N,1112072,불광2동,11380530
11380530,60세이상,3338,5천만원미만,17,N,1112072,불광2동,11380530
11380530,60세이상,3338,5천만원이상,11,N,1112072,불광2동,11380530
11380551,전체,3524,2천만원미만,11,N,1112055,갈현1동,11380551
11380551,전체,3524,3천만원미만,25,N,1112055,갈현1동,11380551
11380551,전체,3524,4천만원미만,31,N,1112055,갈현1동,11380551
11380551,전체,3524,5천만원미만,19,N,1112055,갈현1동,11380551
11380551,전체,3524,5천만원이상,13,N,1112055,갈현1동,11380551
11380551,남성,3810,2천만원미만,6,N,1112055,갈현1동,11380551
11380551,남성,3810,3천만원미만,24,N,1112055,갈현1동,11380551
11380551,남성,3810,4천만원미만,28,N,1112055,갈현1동,11380551
11380551,남성,3810,5천만원미만,22,N,1112055,갈현1동,11380551
11380551,남성,3810,5천만원이상,19,N,1112055,갈현1동,11380551
11380551,여성,3202,2천만원미만,17,N,1112055,갈현1동,11380551
11380551,여성,3202,3천만원미만,25,N,1112055,갈현1동,11380551
11380551,여성,3202,4천만원미만,35,N,1112055,갈현1동,11380551
11380551,여성,3202,5천만원미만,16,N,1112055,갈현1동,11380551
11380551,여성,3202,5천만원이상,6,N,1112055,갈현1동,11380551
11380551,20대,2347,2천만원미만,34,N,1112055,갈현1동,11380551
11380551,20대,2347,3천만원미만,43,N,1112055,갈현1동,11380551
11380551,20대,2347,4천만원미만,19,N,1112055,갈현1동,11380551
11380551,20대,2347,5천만원미만,4,N,1112055,갈현1동,11380551
11380551,20대,2347,5천만원이상,1,N,1112055,갈현1동,11380551
11380551,30대,3129,2천만원미만,13,N,1112055,갈현1동,11380551
11380551,30대,3129,3천만원미만,32,N,1112055,갈현1동,11380551
11380551,30대,3129,4천만원미만,36,N,1112055,갈현1동,11380551
11380551,30대,3129,5천만원미만,13,N,1112055,갈현1동,11380551
11380551,30대,3129,5천만원이상,5,N,1112055,갈현1동,11380551
11380551,40대,3957,2천만원미만,6,N,1112055,갈현1동,11380551
11380551,40대,3957,3천만원미만,14,N,1112055,갈현1동,11380551
11380551,40대,3957,4천만원미만,34,N,1112055,갈현1동,11380551
11380551,40대,3957,5천만원미만,28,N,1112055,갈현1동,11380551
11380551,40대,3957,5천만원이상,19,N,1112055,갈현1동,11380551
11380551,50대,4192,2천만원미만,5,N,1112055,갈현1동,11380551
11380551,50대,4192,3천만원미만,14,N,1112055,갈현1동,11380551
11380551,50대,4192,4천만원미만,31,N,1112055,갈현1동,11380551
11380551,50대,4192,5천만원미만,25,N,1112055,갈현1동,11380551
11380551,50대,4192,5천만원이상,25,N,1112055,갈현1동,11380551
11380551,60세이상,3302,2천만원미만,10,N,1112055,갈현1동,11380551
11380551,60세이상,3302,3천만원미만,33,N,1112055,갈현1동,11380551
11380551,60세이상,3302,4천만원미만,29,N,1112055,갈현1동,11380551
11380551,60세이상,3302,5천만원미만,19,N,1112055,갈현1동,11380551
11380551,60세이상,3302,5천만원이상,9,N,1112055,갈현1동,11380551
11380552,전체,3551,2천만원미만,12,N,1112056,갈현2동,11380552
11380552,전체,3551,3천만원미만,23,N,1112056,갈현2동,11380552
11380552,전체,3551,4천만원미만,33,N,1112056,갈현2동,11380552
11380552,전체,3551,5천만원미만,19,N,1112056,갈현2동,11380552
11380552,전체,3551,5천만원이상,13,N,1112056,갈현2동,11380552
11380552,남성,3914,2천만원미만,6,N,1112056,갈현2동,11380552
11380552,남성,3914,3천만원미만,22,N,1112056,갈현2동,11380552
11380552,남성,3914,4천만원미만,30,N,1112056,갈현2동,11380552
11380552,남성,3914,5천만원미만,22,N,1112056,갈현2동,11380552
11380552,남성,3914,5천만원이상,20,N,1112056,갈현2동,11380552
11380552,여성,3174,2천만원미만,17,N,1112056,갈현2동,11380552
11380552,여성,3174,3천만원미만,24,N,1112056,갈현2동,11380552
11380552,여성,3174,4천만원미만,37,N,1112056,갈현2동,11380552
11380552,여성,3174,5천만원미만,15,N,1112056,갈현2동,11380552
11380552,여성,3174,5천만원이상,6,N,1112056,갈현2동,11380552
11380552,20대,2354,2천만원미만,34,N,1112056,갈현2동,11380552
11380552,20대,2354,3천만원미만,42,N,1112056,갈현2동,11380552
11380552,20대,2354,4천만원미만,19,N,1112056,갈현2동,11380552
11380552,20대,2354,5천만원미만,4,N,1112056,갈현2동,11380552
11380552,20대,2354,5천만원이상,1,N,1112056,갈현2동,11380552
11380552,30대,3168,2천만원미만,13,N,1112056,갈현2동,11380552
11380552,30대,3168,3천만원미만,29,N,1112056,갈현2동,11380552
11380552,30대,3168,4천만원미만,38,N,1112056,갈현2동,11380552
11380552,30대,3168,5천만원미만,14,N,1112056,갈현2동,11380552
11380552,30대,3168,5천만원이상,5,N,1112056,갈현2동,11380552
11380552,40대,3959,2천만원미만,7,N,1112056,갈현2동,11380552
11380552,40대,3959,3천만원미만,15,N,1112056,갈현2동,11380552
11380552,40대,3959,4천만원미만,34,N,1112056,갈현2동,11380552
11380552,40대,3959,5천만원미만,26,N,1112056,갈현2동,11380552
11380552,40대,3959,5천만원이상,18,N,1112056,갈현2동,11380552
11380552,50대,4180,2천만원미만,7,N,1112056,갈현2동,11380552
11380552,50대,4180,3천만원미만,12,N,1112056,갈현2동,11380552
11380552,50대,4180,4천만원미만,33,N,1112056,갈현2동,11380552
11380552,50대,4180,5천만원미만,23,N,1112056,갈현2동,11380552
11380552,50대,4180,5천만원이상,25,N,1112056,갈현2동,11380552
11380552,60세이상,3403,2천만원미만,9,N,1112056,갈현2동,11380552
11380552,60세이상,3403,3천만원미만,32,N,1112056,갈현2동,11380552
11380552,60세이상,3403,4천만원미만,31,N,1112056,갈현2동,11380552
11380552,60세이상,3403,5천만원미만,17,N,1112056,갈현2동,11380552
11380552,60세이상,3403,5천만원이상,11,N,1112056,갈현2동,11380552
11380560,전체,3658,2천만원미만,11,N,1112057,구산동,11380560
11380560,전체,3658,3천만원미만,23,N,1112057,구산동,11380560
11380560,전체,3658,4천만원미만,31,N,1112057,구산동,11380560
11380560,전체,3658,5천만원미만,20,N,1112057,구산동,11380560
11380560,전체,3658,5천만원이상,16,N,1112057,구산동,11380560
11380560,남성,3999,2천만원미만,6,N,1112057,구산동,11380560
11380560,남성,3999,3천만원미만,21,N,1112057,구산동,11380560
11380560,남성,3999,4천만원미만,27,N,1112057,구산동,11380560
11380560,남성,3999,5천만원미만,22,N,1112057,구산동,11380560
11380560,남성,3999,5천만원이상,24,N,1112057,구산동,11380560
11380560,여성,3268,2천만원미만,16,N,1112057,구산동,11380560
11380560,여성,3268,3천만원미만,24,N,1112057,구산동,11380560
11380560,여성,3268,4천만원미만,34,N,1112057,구산동,11380560
11380560,여성,3268,5천만원미만,17,N,1112057,구산동,11380560
11380560,여성,3268,5천만원이상,8,N,1112057,구산동,11380560
11380560,20대,2283,2천만원미만,36,N,1112057,구산동,11380560
11380560,20대,2283,3천만원미만,44,N,1112057,구산동,11380560
11380560,20대,2283,4천만원미만,16,N,1112057,구산동,11380560
11380560,20대,2283,5천만원미만,3,N,1112057,구산동,11380560
11380560,20대,2283,5천만원이상,1,N,1112057,구산동,11380560
11380560,30대,3172,2천만원미만,11,N,1112057,구산동,11380560
11380560,30대,3172,3천만원미만,33,N,1112057,구산동,11380560
11380560,30대,3172,4천만원미만,36,N,1112057,구산동,11380560
11380560,30대,3172,5천만원미만,14,N,1112057,구산동,11380560
11380560,30대,3172,5천만원이상,6,N,1112057,구산동,11380560
11380560,40대,4147,2천만원미만,5,N,1112057,구산동,11380560
11380560,40대,4147,3천만원미만,12,N,1112057,구산동,11380560
11380560,40대,4147,4천만원미만,32,N,1112057,구산동,11380560
11380560,40대,4147,5천만원미만,27,N,1112057,구산동,11380560
11380560,40대,4147,5천만원이상,23,N,1112057,구산동,11380560
11380560,50대,4236,2천만원미만,8,N,1112057,구산동,11380560
11380560,50대,4236,3천만원미만,12,N,1112057,구산동,11380560
11380560,50대,4236,4천만원미만,29,N,1112057,구산동,11380560
11380560,50대,4236,5천만원미만,23,N,1112057,구산동,11380560
11380560,50대,4236,5천만원이상,28,N,1112057,구산동,11380560
11380560,60세이상,3487,2천만원미만,10,N,1112057,구산동,11380560
11380560,60세이상,3487,3천만원미만,28,N,1112057,구산동,11380560
11380560,60세이상,3487,4천만원미만,29,N,1112057,구산동,11380560
11380560,60세이상,3487,5천만원미만,19,N,1112057,구산동,11380560
11380560,60세이상,3487,5천만원이상,13,N,1112057,구산동,11380560
11380570,전체,3451,2천만원미만,12,N,1112058,대조동,11380570
11380570,전체,3451,3천만원미만,25,N,1112058,대조동,11380570
11380570,전체,3451,4천만원미만,34,N,1112058,대조동,11380570
11380570,전체,3451,5천만원미만,18,N,1112058,대조동,11380570
11380570,전체,3451,5천만원이상,12,N,1112058,대조동,11380570
11380570,남성,3781,2천만원미만,7,N,1112058,대조동,11380570
11380570,남성,3781,3천만원미만,24,N,1112058,대조동,11380570
11380570,남성,3781,4천만원미만,30,N,1112058,대조동,11380570
11380570,남성,3781,5천만원미만,22,N,1112058,대조동,11380570
11380570,남성,3781,5천만원이상,18,N,1112058,대조동,11380570
11380570,여성,3117,2천만원미만,18,N,1112058,대조동,11380570
11380570,여성,3117,3천만원미만,25,N,1112058,대조동,11380570
11380570,여성,3117,4천만원미만,38,N,1112058,대조동,11380570
11380570,여성,3117,5천만원미만,14,N,1112058,대조동,11380570
11380570,여성,3117,5천만원이상,5,N,1112058,대조동,11380570
11380570,20대,2391,2천만원미만,35,N,1112058,대조동,11380570
11380570,20대,2391,3천만원미만,38,N,1112058,대조동,11380570
11380570,20대,2391,4천만원미만,22,N,1112058,대조동,11380570
11380570,20대,2391,5천만원미만,5,N,1112058,대조동,11380570
11380570,20대,2391,5천만원이상,1,N,1112058,대조동,11380570
11380570,30대,3189,2천만원미만,11,N,1112058,대조동,11380570
11380570,30대,3189,3천만원미만,31,N,1112058,대조동,11380570
11380570,30대,3189,4천만원미만,39,N,1112058,대조동,11380570
11380570,30대,3189,5천만원미만,13,N,1112058,대조동,11380570
11380570,30대,3189,5천만원이상,6,N,1112058,대조동,11380570
11380570,40대,3910,2천만원미만,7,N,1112058,대조동,11380570
11380570,40대,3910,3천만원미만,15,N,1112058,대조동,11380570
11380570,40대,3910,4천만원미만,35,N,1112058,대조동,11380570
11380570,40대,3910,5천만원미만,26,N,1112058,대조동,11380570
11380570,40대,3910,5천만원이상,18,N,1112058,대조동,11380570
11380570,50대,3986,2천만원미만,8,N,1112058,대조동,11380570
11380570,50대,3986,3천만원미만,14,N,1112058,대조동,11380570
11380570,50대,3986,4천만원미만,34,N,1112058,대조동,11380570
11380570,50대,3986,5천만원미만,23,N,1112058,대조동,11380570
11380570,50대,3986,5천만원이상,20,N,1112058,대조동,11380570
11380570,60세이상,3266,2천만원미만,11,N,1112058,대조동,11380570
11380570,60세이상,3266,3천만원미만,34,N,1112058,대조동,11380570
11380570,60세이상,3266,4천만원미만,28,N,1112058,대조동,11380570
11380570,60세이상,3266,5천만원미만,17,N,1112058,대조동,11380570
11380570,60세이상,3266,5천만원이상,10,N,1112058,대조동,11380570
11380580,전체,3580,2천만원미만,12,N,1112059,응암1동,11380580
11380580,전체,3580,3천만원미만,23,N,1112059,응암1동,11380580
11380580,전체,3580,4천만원미만,32,N,1112059,응암1동,11380580
11380580,전체,3580,5천만원미만,19,N,1112059,응암1동,11380580
11380580,전체,3580,5천만원이상,15,N,1112059,응암1동,11380580
11380580,남성,3916,2천만원미만,7,N,1112059,응암1동,11380580
11380580,남성,3916,3천만원미만,22,N,1112059,응암1동,11380580
11380580,남성,3916,4천만원미만,28,N,1112059,응암1동,11380580
11380580,남성,3916,5천만원미만,22,N,1112059,응암1동,11380580
11380580,남성,3916,5천만원이상,21,N,1112059,응암1동,11380580
11380580,여성,3225,2천만원미만,16,N,1112059,응암1동,11380580
11380580,여성,3225,3천만원미만,25,N,1112059,응암1동,11380580
11380580,여성,3225,4천만원미만,36,N,1112059,응암1동,11380580
11380580,여성,3225,5천만원미만,16,N,1112059,응암1동,11380580
11380580,여성,3225,5천만원이상,8,N,1112059,응암1동,11380580
11380580,20대,2371,2천만원미만,34,N,1112059,응암1동,11380580
11380580,20대,2371,3천만원미만,41,N,1112059,응암1동,11380580
11380580,20대,2371,4천만원미만,20,N,1112059,응암1동,11380580
11380580,20대,2371,5천만원미만,4,N,1112059,응암1동,11380580
11380580,20대,2371,5천만원이상,2,N,1112059,응암1동,11380580
11380580,30대,3248,2천만원미만,12,N,1112059,응암1동,11380580
11380580,30대,3248,3천만원미만,29,N,1112059,응암1동,11380580
11380580,30대,3248,4천만원미만,38,N,1112059,응암1동,11380580
11380580,30대,3248,5천만원미만,13,N,1112059,응암1동,11380580
11380580,30대,3248,5천만원이상,8,N,1112059,응암1동,11380580
11380580,40대,4065,2천만원미만,7,N,1112059,응암1동,11380580
11380580,40대,4065,3천만원미만,13,N,1112059,응암1동,11380580
11380580,40대,4065,4천만원미만,33,N,1112059,응암1동,11380580
11380580,40대,4065,5천만원미만,27,N,1112059,응암1동,11380580
11380580,40대,4065,5천만원이상,21,N,1112059,응암1동,11380580
11380580,50대,4154,2천만원미만,7,N,1112059,응암1동,11380580
11380580,50대,4154,3천만원미만,13,N,1112059,응암1동,11380580
11380580,50대,4154,4천만원미만,30,N,1112059,응암1동,11380580
11380580,50대,4154,5천만원미만,25,N,1112059,응암1동,11380580
11380580,50대,4154,5천만원이상,24,N,1112059,응암1동,11380580
11380580,60세이상,3291,2천만원미만,12,N,1112059,응암1동,11380580
11380580,60세이상,3291,3천만원미만,34,N,1112059,응암1동,11380580
11380580,60세이상,3291,4천만원미만,26,N,1112059,응암1동,11380580
11380580,60세이상,3291,5천만원미만,17,N,1112059,응암1동,11380580
11380580,60세이상,3291,5천만원이상,11,N,1112059,응암1동,11380580
